	ranksum_words	ranksum	ranksum_rang	dispersion	dispersion_numeric
65	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
66	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
67	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
68	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
69	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
70	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
71	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
72	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
73	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
74	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
75	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
76	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
77	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
78	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
79	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
80	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
81	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
82	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
83	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
84	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
85	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
86	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
87	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
88	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
89	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
90	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
91	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
92	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
93	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
94	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
95	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
96	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
97	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
98	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
99	untuniutntrng55886	34.165010716588675	1	1000/1	1000.0
100	untuniutntrng55886	3.385697693496585	1	100/10	10.0
101	untuniutntrng55886	3.385697693496585	2	100/10	10.0
102	untuniutntrng55886	3.385697693496585	1	100/10	10.0
103	untuniutntrng55886	3.385697693496585	1	100/10	10.0
104	untuniutntrng55886	3.385697693496585	1	100/10	10.0
105	untuniutntrng55886	3.385697693496585	2	100/10	10.0
106	untuniutntrng55886	3.385697693496585	1	100/10	10.0
107	untuniutntrng55886	3.385697693496585	2	100/10	10.0
108	untuniutntrng55886	3.385697693496585	1	100/10	10.0
109	untuniutntrng55886	3.385697693496585	1	100/10	10.0
110	untuniutntrng55886	3.385697693496585	1	100/10	10.0
111	untuniutntrng55886	3.385697693496585	2	100/10	10.0
112	untuniutntrng55886	3.385697693496585	1	100/10	10.0
113	untuniutntrng55886	3.385697693496585	1	100/10	10.0
114	untuniutntrng55886	3.385697693496585	1	100/10	10.0
115	untuniutntrng55886	3.385697693496585	1	100/10	10.0
116	untuniutntrng55886	3.385697693496585	2	100/10	10.0
117	untuniutntrng55886	3.385697693496585	1	100/10	10.0
118	untuniutntrng55886	3.385697693496585	3	100/10	10.0
119	untuniutntrng55886	3.385697693496585	1	100/10	10.0
120	untuniutntrng55886	3.385697693496585	1	100/10	10.0
121	untuniutntrng55886	3.385697693496585	1	100/10	10.0
122	untuniutntrng55886	3.385697693496585	1	100/10	10.0
123	untuniutntrng55886	3.385697693496585	1	100/10	10.0
124	untuniutntrng55886	3.385697693496585	1	100/10	10.0
125	untuniutntrng55886	3.385697693496585	1	100/10	10.0
126	untuniutntrng55886	3.385697693496585	1	100/10	10.0
127	untuniutntrng55886	3.385697693496585	1	100/10	10.0
128	untuniutntrng55886	3.385697693496585	1	100/10	10.0
129	untuniutntrng55886	3.385697693496585	1	100/10	10.0
130	untuniutntrng55886	3.385697693496585	1	100/10	10.0
131	untuniutntrng55886	3.385697693496585	1	100/10	10.0
132	untuniutntrng55886	3.385697693496585	1	100/10	10.0
133	untuniutntrng55886	3.385697693496585	1	100/10	10.0
134	untuniutntrng55886	3.385697693496585	1	100/10	10.0
135	untuniutntrng55886	3.385697693496585	1	100/10	10.0
136	untuniutntrng55886	3.385697693496585	1	100/10	10.0
137	untuniutntrng55886	3.385697693496585	1	100/10	10.0
138	untuniutntrng55886	3.385697693496585	1	100/10	10.0
139	untuniutntrng55886	3.385697693496585	1	100/10	10.0
140	untuniutntrng55886	3.385697693496585	1	100/10	10.0
141	untuniutntrng55886	3.385697693496585	1	100/10	10.0
142	untuniutntrng55886	3.385697693496585	1	100/10	10.0
143	untuniutntrng55886	3.385697693496585	1	100/10	10.0
144	untuniutntrng55886	3.385697693496585	1	100/10	10.0
145	untuniutntrng55886	3.385697693496585	1	100/10	10.0
146	untuniutntrng55886	3.385697693496585	1	100/10	10.0
147	untuniutntrng55886	3.385697693496585	1	100/10	10.0
148	untuniutntrng55886	3.385697693496585	1	100/10	10.0
149	untuniutntrng55886	3.385697693496585	1	100/10	10.0
150	untuniutntrng55886	3.385697693496585	1	100/10	10.0
151	untuniutntrng55886	3.385697693496585	1	100/10	10.0
152	untuniutntrng55886	3.385697693496585	1	100/10	10.0
153	untuniutntrng55886	3.385697693496585	1	100/10	10.0
154	untuniutntrng55886	3.385697693496585	2	100/10	10.0
155	untuniutntrng55886	3.385697693496585	1	100/10	10.0
156	untuniutntrng55886	3.385697693496585	1	100/10	10.0
157	untuniutntrng55886	3.385697693496585	1	100/10	10.0
158	untuniutntrng55886	3.385697693496585	1	100/10	10.0
159	untuniutntrng55886	3.385697693496585	1	100/10	10.0
160	untuniutntrng55886	3.385697693496585	1	100/10	10.0
161	untuniutntrng55886	3.385697693496585	1	100/10	10.0
162	untuniutntrng55886	3.385697693496585	1	100/10	10.0
163	untuniutntrng55886	3.385697693496585	1	100/10	10.0
164	untuniutntrng55886	3.385697693496585	2	100/10	10.0
165	untuniutntrng55886	3.385697693496585	1	100/10	10.0
166	untuniutntrng55886	3.385697693496585	1	100/10	10.0
167	untuniutntrng55886	3.385697693496585	1	100/10	10.0
168	untuniutntrng55886	3.385697693496585	1	100/10	10.0
169	untuniutntrng55886	3.385697693496585	1	100/10	10.0
170	untuniutntrng55886	3.385697693496585	2	100/10	10.0
171	untuniutntrng55886	3.385697693496585	1	100/10	10.0
172	untuniutntrng55886	3.385697693496585	1	100/10	10.0
173	untuniutntrng55886	3.385697693496585	1	100/10	10.0
174	untuniutntrng55886	3.385697693496585	1	100/10	10.0
175	untuniutntrng55886	3.385697693496585	1	100/10	10.0
176	untuniutntrng55886	3.385697693496585	1	100/10	10.0
177	untuniutntrng55886	3.385697693496585	1	100/10	10.0
178	untuniutntrng55886	3.385697693496585	1	100/10	10.0
179	untuniutntrng55886	3.385697693496585	3	100/10	10.0
180	untuniutntrng55886	3.385697693496585	1	100/10	10.0
181	untuniutntrng55886	3.385697693496585	1	100/10	10.0
182	untuniutntrng55886	3.385697693496585	1	100/10	10.0
183	untuniutntrng55886	3.385697693496585	1	100/10	10.0
184	untuniutntrng55886	3.385697693496585	1	100/10	10.0
185	untuniutntrng55886	3.385697693496585	2	100/10	10.0
186	untuniutntrng55886	3.385697693496585	1	100/10	10.0
187	untuniutntrng55886	3.385697693496585	1	100/10	10.0
188	untuniutntrng55886	3.385697693496585	2	100/10	10.0
189	untuniutntrng55886	3.385697693496585	1	100/10	10.0
190	untuniutntrng55886	3.385697693496585	1	100/10	10.0
191	untuniutntrng55886	3.385697693496585	1	100/10	10.0
192	untuniutntrng55886	3.385697693496585	1	100/10	10.0
193	untuniutntrng55886	3.385697693496585	1	100/10	10.0
194	untuniutntrng55886	3.385697693496585	1	100/10	10.0
195	untuniutntrng55886	3.385697693496585	1	100/10	10.0
196	untuniutntrng55886	3.385697693496585	2	100/10	10.0
197	untuniutntrng55886	3.385697693496585	1	100/10	10.0
198	untuniutntrng55886	3.385697693496585	1	100/10	10.0
199	untuniutntrng55886	3.385697693496585	1	100/10	10.0
200	untuniutntrng55886	0.30776639118737714	3352	10/100	0.1
201	untuniutntrng55886	0.30776639118737714	3356	10/100	0.1
202	untuniutntrng55886	0.30776639118737714	3366	10/100	0.1
203	untuniutntrng55886	0.30776639118737714	3349	10/100	0.1
204	untuniutntrng55886	0.30776639118737714	3362	10/100	0.1
205	untuniutntrng55886	0.30776639118737714	3326	10/100	0.1
206	untuniutntrng55886	0.30776639118737714	3291	10/100	0.1
207	untuniutntrng55886	0.30776639118737714	3374	10/100	0.1
208	untuniutntrng55886	0.30776639118737714	3283	10/100	0.1
209	untuniutntrng55886	0.30776639118737714	3312	10/100	0.1
210	untuniutntrng55886	0.30776639118737714	3446	10/100	0.1
211	untuniutntrng55886	0.30776639118737714	3382	10/100	0.1
212	untuniutntrng55886	0.30776639118737714	3369	10/100	0.1
213	untuniutntrng55886	0.30776639118737714	3306	10/100	0.1
214	untuniutntrng55886	0.30776639118737714	3338	10/100	0.1
215	untuniutntrng55886	0.30776639118737714	3332	10/100	0.1
216	untuniutntrng55886	0.30776639118737714	3373	10/100	0.1
217	untuniutntrng55886	0.30776639118737714	3338	10/100	0.1
218	untuniutntrng55886	0.30776639118737714	3432	10/100	0.1
219	untuniutntrng55886	0.30776639118737714	3327	10/100	0.1
220	untuniutntrng55886	0.30776639118737714	3354	10/100	0.1
221	untuniutntrng55886	0.30776639118737714	3364	10/100	0.1
222	untuniutntrng55886	0.30776639118737714	3309	10/100	0.1
223	untuniutntrng55886	0.30776639118737714	3332	10/100	0.1
224	untuniutntrng55886	0.30776639118737714	3406	10/100	0.1
225	untuniutntrng55886	0.30776639118737714	3272	10/100	0.1
226	untuniutntrng55886	0.30776639118737714	3448	10/100	0.1
227	untuniutntrng55886	0.30776639118737714	3312	10/100	0.1
228	untuniutntrng55886	0.30776639118737714	3272	10/100	0.1
229	untuniutntrng55886	0.30776639118737714	3349	10/100	0.1
230	untuniutntrng55886	0.30776639118737714	3339	10/100	0.1
231	untuniutntrng55886	0.30776639118737714	3366	10/100	0.1
232	untuniutntrng55886	0.30776639118737714	3308	10/100	0.1
233	untuniutntrng55886	0.30776639118737714	3359	10/100	0.1
234	untuniutntrng55886	0.30776639118737714	3321	10/100	0.1
235	untuniutntrng55886	0.30776639118737714	3297	10/100	0.1
236	untuniutntrng55886	0.30776639118737714	3323	10/100	0.1
237	untuniutntrng55886	0.30776639118737714	3346	10/100	0.1
238	untuniutntrng55886	0.30776639118737714	3320	10/100	0.1
239	untuniutntrng55886	0.30776639118737714	3335	10/100	0.1
240	untuniutntrng55886	0.30776639118737714	3453	10/100	0.1
241	untuniutntrng55886	0.30776639118737714	3465	10/100	0.1
242	untuniutntrng55886	0.30776639118737714	3312	10/100	0.1
243	untuniutntrng55886	0.30776639118737714	3421	10/100	0.1
244	untuniutntrng55886	0.30776639118737714	3366	10/100	0.1
245	untuniutntrng55886	0.30776639118737714	3416	10/100	0.1
246	untuniutntrng55886	0.30776639118737714	3281	10/100	0.1
247	untuniutntrng55886	0.30776639118737714	3328	10/100	0.1
248	untuniutntrng55886	0.30776639118737714	3314	10/100	0.1
249	untuniutntrng55886	0.30776639118737714	3357	10/100	0.1
250	untuniutntrng55886	0.30776639118737714	3392	10/100	0.1
251	untuniutntrng55886	0.30776639118737714	3375	10/100	0.1
252	untuniutntrng55886	0.30776639118737714	3391	10/100	0.1
253	untuniutntrng55886	0.30776639118737714	3365	10/100	0.1
254	untuniutntrng55886	0.30776639118737714	3408	10/100	0.1
255	untuniutntrng55886	0.30776639118737714	3443	10/100	0.1
256	untuniutntrng55886	0.30776639118737714	3329	10/100	0.1
257	untuniutntrng55886	0.30776639118737714	3448	10/100	0.1
258	untuniutntrng55886	0.30776639118737714	3270	10/100	0.1
259	untuniutntrng55886	0.30776639118737714	3380	10/100	0.1
260	untuniutntrng55886	0.30776639118737714	3253	10/100	0.1
261	untuniutntrng55886	0.30776639118737714	3304	10/100	0.1
262	untuniutntrng55886	0.30776639118737714	3421	10/100	0.1
263	untuniutntrng55886	0.30776639118737714	3398	10/100	0.1
264	untuniutntrng55886	0.30776639118737714	3371	10/100	0.1
265	untuniutntrng55886	0.30776639118737714	3419	10/100	0.1
266	untuniutntrng55886	0.30776639118737714	3275	10/100	0.1
267	untuniutntrng55886	0.30776639118737714	3322	10/100	0.1
268	untuniutntrng55886	0.30776639118737714	3372	10/100	0.1
269	untuniutntrng55886	0.30776639118737714	3420	10/100	0.1
270	untuniutntrng55886	0.30776639118737714	3362	10/100	0.1
271	untuniutntrng55886	0.30776639118737714	3351	10/100	0.1
272	untuniutntrng55886	0.30776639118737714	3359	10/100	0.1
273	untuniutntrng55886	0.30776639118737714	3356	10/100	0.1
274	untuniutntrng55886	0.30776639118737714	3359	10/100	0.1
275	untuniutntrng55886	0.30776639118737714	3361	10/100	0.1
276	untuniutntrng55886	0.30776639118737714	3426	10/100	0.1
277	untuniutntrng55886	0.30776639118737714	3347	10/100	0.1
278	untuniutntrng55886	0.30776639118737714	3334	10/100	0.1
279	untuniutntrng55886	0.30776639118737714	3359	10/100	0.1
280	untuniutntrng55886	0.30776639118737714	3293	10/100	0.1
281	untuniutntrng55886	0.30776639118737714	3316	10/100	0.1
282	untuniutntrng55886	0.30776639118737714	3402	10/100	0.1
283	untuniutntrng55886	0.30776639118737714	3447	10/100	0.1
284	untuniutntrng55886	0.30776639118737714	3340	10/100	0.1
285	untuniutntrng55886	0.30776639118737714	3317	10/100	0.1
286	untuniutntrng55886	0.30776639118737714	3324	10/100	0.1
287	untuniutntrng55886	0.30776639118737714	3454	10/100	0.1
288	untuniutntrng55886	0.30776639118737714	3381	10/100	0.1
289	untuniutntrng55886	0.30776639118737714	3308	10/100	0.1
290	untuniutntrng55886	0.30776639118737714	3267	10/100	0.1
291	untuniutntrng55886	0.30776639118737714	3263	10/100	0.1
292	untuniutntrng55886	0.30776639118737714	3361	10/100	0.1
293	untuniutntrng55886	0.30776639118737714	3291	10/100	0.1
294	untuniutntrng55886	0.30776639118737714	3323	10/100	0.1
295	untuniutntrng55886	0.30776639118737714	3362	10/100	0.1
296	untuniutntrng55886	0.30776639118737714	3364	10/100	0.1
297	untuniutntrng55886	0.30776639118737714	3310	10/100	0.1
298	untuniutntrng55886	0.30776639118737714	3346	10/100	0.1
299	untuniutntrng55886	0.30776639118737714	3329	10/100	0.1
300	untuniutntrng55886	0.0	52780	1/1000	0.001
301	untuniutntrng55886	0.0	50757	1/1000	0.001
302	untuniutntrng55886	0.0	46664	1/1000	0.001
303	untuniutntrng55886	0.0	51418	1/1000	0.001
304	untuniutntrng55886	0.0	44489	1/1000	0.001
305	untuniutntrng55886	0.0	47026	1/1000	0.001
306	untuniutntrng55886	0.0	45103	1/1000	0.001
307	untuniutntrng55886	0.0	53310	1/1000	0.001
308	untuniutntrng55886	0.0	47377	1/1000	0.001
309	untuniutntrng55886	0.0	42807	1/1000	0.001
310	untuniutntrng55886	0.0	48047	1/1000	0.001
311	untuniutntrng55886	0.0	49575	1/1000	0.001
312	untuniutntrng55886	0.0	48658	1/1000	0.001
313	untuniutntrng55886	0.0	51257	1/1000	0.001
314	untuniutntrng55886	0.0	48612	1/1000	0.001
315	untuniutntrng55886	0.0	49211	1/1000	0.001
316	untuniutntrng55886	0.0	52302	1/1000	0.001
317	untuniutntrng55886	0.0	49776	1/1000	0.001
318	untuniutntrng55886	0.0	51505	1/1000	0.001
319	untuniutntrng55886	0.0	49817	1/1000	0.001
320	untuniutntrng55886	0.0	49891	1/1000	0.001
321	untuniutntrng55886	0.0	53997	1/1000	0.001
322	untuniutntrng55886	0.0	47566	1/1000	0.001
323	untuniutntrng55886	0.0	52647	1/1000	0.001
324	untuniutntrng55886	0.0	52417	1/1000	0.001
325	untuniutntrng55886	0.0	46740	1/1000	0.001
326	untuniutntrng55886	0.0	48754	1/1000	0.001
327	untuniutntrng55886	0.0	50778	1/1000	0.001
328	untuniutntrng55886	0.0	53230	1/1000	0.001
329	untuniutntrng55886	0.0	54096	1/1000	0.001
330	untuniutntrng55886	0.0	45759	1/1000	0.001
331	untuniutntrng55886	0.0	42784	1/1000	0.001
332	untuniutntrng55886	0.0	45318	1/1000	0.001
333	untuniutntrng55886	0.0	51883	1/1000	0.001
334	untuniutntrng55886	0.0	45702	1/1000	0.001
335	untuniutntrng55886	0.0	43723	1/1000	0.001
336	untuniutntrng55886	0.0	52945	1/1000	0.001
337	untuniutntrng55886	0.0	45558	1/1000	0.001
338	untuniutntrng55886	0.0	52511	1/1000	0.001
339	untuniutntrng55886	0.0	51230	1/1000	0.001
340	untuniutntrng55886	0.0	49952	1/1000	0.001
341	untuniutntrng55886	0.0	45787	1/1000	0.001
342	untuniutntrng55886	0.0	43716	1/1000	0.001
343	untuniutntrng55886	0.0	47035	1/1000	0.001
344	untuniutntrng55886	0.0	44155	1/1000	0.001
345	untuniutntrng55886	0.0	53834	1/1000	0.001
346	untuniutntrng55886	0.0	45226	1/1000	0.001
347	untuniutntrng55886	0.0	47280	1/1000	0.001
348	untuniutntrng55886	0.0	51377	1/1000	0.001
349	untuniutntrng55886	0.0	52367	1/1000	0.001
350	untuniutntrng55886	0.0	46309	1/1000	0.001
351	untuniutntrng55886	0.0	50042	1/1000	0.001
352	untuniutntrng55886	0.0	50004	1/1000	0.001
353	untuniutntrng55886	0.0	48592	1/1000	0.001
354	untuniutntrng55886	0.0	43246	1/1000	0.001
355	untuniutntrng55886	0.0	50343	1/1000	0.001
356	untuniutntrng55886	0.0	51782	1/1000	0.001
357	untuniutntrng55886	0.0	52327	1/1000	0.001
358	untuniutntrng55886	0.0	47788	1/1000	0.001
359	untuniutntrng55886	0.0	44010	1/1000	0.001
360	untuniutntrng55886	0.0	47659	1/1000	0.001
361	untuniutntrng55886	0.0	46546	1/1000	0.001
362	untuniutntrng55886	0.0	43550	1/1000	0.001
363	untuniutntrng55886	0.0	53432	1/1000	0.001
364	untuniutntrng55886	0.0	53682	1/1000	0.001
365	untuniutntrng55886	0.0	52356	1/1000	0.001
366	untuniutntrng55886	0.0	50574	1/1000	0.001
367	untuniutntrng55886	0.0	42875	1/1000	0.001
368	untuniutntrng55886	0.0	50651	1/1000	0.001
369	untuniutntrng55886	0.0	42908	1/1000	0.001
370	untuniutntrng55886	0.0	43408	1/1000	0.001
371	untuniutntrng55886	0.0	43711	1/1000	0.001
372	untuniutntrng55886	0.0	53154	1/1000	0.001
373	untuniutntrng55886	0.0	45028	1/1000	0.001
374	untuniutntrng55886	0.0	47363	1/1000	0.001
375	untuniutntrng55886	0.0	50227	1/1000	0.001
376	untuniutntrng55886	0.0	46238	1/1000	0.001
377	untuniutntrng55886	0.0	46983	1/1000	0.001
378	untuniutntrng55886	0.0	43196	1/1000	0.001
379	untuniutntrng55886	0.0	46705	1/1000	0.001
380	untuniutntrng55886	0.0	45237	1/1000	0.001
381	untuniutntrng55886	0.0	46522	1/1000	0.001
382	untuniutntrng55886	0.0	52294	1/1000	0.001
383	untuniutntrng55886	0.0	45203	1/1000	0.001
384	untuniutntrng55886	0.0	48342	1/1000	0.001
385	untuniutntrng55886	0.0	44068	1/1000	0.001
386	untuniutntrng55886	0.0	54437	1/1000	0.001
387	untuniutntrng55886	0.0	52832	1/1000	0.001
388	untuniutntrng55886	0.0	49102	1/1000	0.001
389	untuniutntrng55886	0.0	52104	1/1000	0.001
390	untuniutntrng55886	0.0	50633	1/1000	0.001
391	untuniutntrng55886	0.0	46435	1/1000	0.001
392	untuniutntrng55886	0.0	54581	1/1000	0.001
393	untuniutntrng55886	0.0	43733	1/1000	0.001
394	untuniutntrng55886	0.0	51680	1/1000	0.001
395	untuniutntrng55886	0.0	42907	1/1000	0.001
396	untuniutntrng55886	0.0	48865	1/1000	0.001
397	untuniutntrng55886	0.0	45928	1/1000	0.001
398	untuniutntrng55886	0.0	49123	1/1000	0.001
399	untuniutntrng55886	0.0	48290	1/1000	0.001
400	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
401	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
402	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
403	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
404	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
405	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
406	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
407	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
408	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
409	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
410	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
411	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
412	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
413	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
414	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
415	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
416	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
417	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
418	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
419	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
420	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
421	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
422	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
423	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
424	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
425	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
426	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
427	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
428	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
429	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
430	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
431	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
432	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
433	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
434	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
435	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
436	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
437	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
438	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
439	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
440	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
441	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
442	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
443	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
444	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
445	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
446	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
447	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
448	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
449	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
450	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
451	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
452	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
453	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
454	untuniutntrng55886	6.8056213627290365	1	200/5	40.0
