	ranksum_words	ranksum	ranksum_rang	frequency
51	untuniutntrng55886	0.036661764010707976	22237	1000
52	untuniutntrng55886	0.036661764010707976	22129	1000
53	untuniutntrng55886	0.036661764010707976	21994	1000
54	untuniutntrng55886	0.036661764010707976	22046	1000
55	untuniutntrng55886	0.036661764010707976	22255	1000
56	untuniutntrng55886	0.036661764010707976	21971	1000
57	untuniutntrng55886	0.036661764010707976	22259	1000
58	untuniutntrng55886	0.036661764010707976	22092	1000
59	untuniutntrng55886	0.036661764010707976	22121	1000
60	untuniutntrng55886	0.036661764010707976	22271	1000
61	untuniutntrng55886	0.036661764010707976	22147	1000
62	untuniutntrng55886	0.036661764010707976	22136	1000
63	untuniutntrng55886	0.036661764010707976	22142	1000
64	untuniutntrng55886	0.036661764010707976	22229	1000
65	untuniutntrng55886	0.036661764010707976	22058	1000
66	untuniutntrng55886	0.036661764010707976	22114	1000
67	untuniutntrng55886	0.036661764010707976	22142	1000
68	untuniutntrng55886	0.036661764010707976	22063	1000
69	untuniutntrng55886	0.036661764010707976	22108	1000
70	untuniutntrng55886	0.036661764010707976	22101	1000
71	untuniutntrng55886	0.036661764010707976	22283	1000
72	untuniutntrng55886	0.036661764010707976	21978	1000
73	untuniutntrng55886	0.036661764010707976	22131	1000
74	untuniutntrng55886	0.036661764010707976	22081	1000
75	untuniutntrng55886	0.036661764010707976	22128	1000
76	untuniutntrng55886	0.036661764010707976	22230	1000
77	untuniutntrng55886	0.036661764010707976	22224	1000
78	untuniutntrng55886	0.036661764010707976	22232	1000
79	untuniutntrng55886	0.036661764010707976	22291	1000
80	untuniutntrng55886	0.036661764010707976	22123	1000
81	untuniutntrng55886	0.036661764010707976	21994	1000
82	untuniutntrng55886	0.036661764010707976	22205	1000
83	untuniutntrng55886	0.036661764010707976	22073	1000
84	untuniutntrng55886	0.036661764010707976	22152	1000
85	untuniutntrng55886	0.036661764010707976	22027	1000
86	untuniutntrng55886	0.036661764010707976	22200	1000
87	untuniutntrng55886	0.036661764010707976	22260	1000
88	untuniutntrng55886	0.036661764010707976	22095	1000
89	untuniutntrng55886	0.036661764010707976	22251	1000
90	untuniutntrng55886	0.036661764010707976	21919	1000
91	untuniutntrng55886	0.036661764010707976	22012	1000
92	untuniutntrng55886	0.036661764010707976	22113	1000
93	untuniutntrng55886	0.036661764010707976	22077	1000
94	untuniutntrng55886	0.036661764010707976	22176	1000
95	untuniutntrng55886	0.036661764010707976	22255	1000
96	untuniutntrng55886	0.036661764010707976	22221	1000
97	untuniutntrng55886	0.036661764010707976	22238	1000
98	untuniutntrng55886	0.036661764010707976	22106	1000
99	untuniutntrng55886	0.036661764010707976	22185	1000
100	untuniutntrng55886	0.036661764010707976	22015	100
101	untuniutntrng55886	0.036661764010707976	22289	100
102	untuniutntrng55886	0.036661764010707976	22166	100
103	untuniutntrng55886	0.036661764010707976	22238	100
104	untuniutntrng55886	0.036661764010707976	22175	100
105	untuniutntrng55886	0.036661764010707976	22081	100
106	untuniutntrng55886	0.036661764010707976	22201	100
107	untuniutntrng55886	0.036661764010707976	22225	100
108	untuniutntrng55886	0.036661764010707976	22062	100
109	untuniutntrng55886	0.036661764010707976	22259	100
110	untuniutntrng55886	0.036661764010707976	22085	100
111	untuniutntrng55886	0.036661764010707976	22347	100
112	untuniutntrng55886	0.036661764010707976	22030	100
113	untuniutntrng55886	0.036661764010707976	22065	100
114	untuniutntrng55886	0.036661764010707976	22148	100
115	untuniutntrng55886	0.036661764010707976	22200	100
116	untuniutntrng55886	0.036661764010707976	22170	100
117	untuniutntrng55886	0.036661764010707976	22298	100
118	untuniutntrng55886	0.036661764010707976	22273	100
119	untuniutntrng55886	0.036661764010707976	22249	100
120	untuniutntrng55886	0.036661764010707976	22256	100
121	untuniutntrng55886	0.036661764010707976	22226	100
122	untuniutntrng55886	0.036661764010707976	22014	100
123	untuniutntrng55886	0.036661764010707976	22176	100
124	untuniutntrng55886	0.036661764010707976	22122	100
125	untuniutntrng55886	0.036661764010707976	22032	100
126	untuniutntrng55886	0.036661764010707976	22071	100
127	untuniutntrng55886	0.036661764010707976	22151	100
128	untuniutntrng55886	0.036661764010707976	22003	100
129	untuniutntrng55886	0.036661764010707976	22068	100
130	untuniutntrng55886	0.036661764010707976	22180	100
131	untuniutntrng55886	0.036661764010707976	22165	100
132	untuniutntrng55886	0.036661764010707976	22104	100
133	untuniutntrng55886	0.036661764010707976	22163	100
134	untuniutntrng55886	0.036661764010707976	22138	100
135	untuniutntrng55886	0.036661764010707976	21980	100
136	untuniutntrng55886	0.036661764010707976	22079	100
137	untuniutntrng55886	0.036661764010707976	22090	100
138	untuniutntrng55886	0.036661764010707976	22386	100
139	untuniutntrng55886	0.036661764010707976	22318	100
140	untuniutntrng55886	0.036661764010707976	22119	100
141	untuniutntrng55886	0.036661764010707976	22303	100
142	untuniutntrng55886	0.036661764010707976	22081	100
143	untuniutntrng55886	0.036661764010707976	22132	100
144	untuniutntrng55886	0.036661764010707976	22178	100
145	untuniutntrng55886	0.036661764010707976	22293	100
146	untuniutntrng55886	0.036661764010707976	22087	100
147	untuniutntrng55886	0.036661764010707976	22103	100
148	untuniutntrng55886	0.036661764010707976	22189	100
149	untuniutntrng55886	0.036661764010707976	22062	100
150	untuniutntrng55886	0.036661764010707976	22101	100
151	untuniutntrng55886	0.036661764010707976	22180	100
152	untuniutntrng55886	0.036661764010707976	22169	100
153	untuniutntrng55886	0.036661764010707976	22315	100
154	untuniutntrng55886	0.036661764010707976	21969	100
155	untuniutntrng55886	0.036661764010707976	22126	100
156	untuniutntrng55886	0.036661764010707976	22044	100
157	untuniutntrng55886	0.036661764010707976	22233	100
158	untuniutntrng55886	0.036661764010707976	21966	100
159	untuniutntrng55886	0.036661764010707976	22006	100
160	untuniutntrng55886	0.036661764010707976	22160	100
161	untuniutntrng55886	0.036661764010707976	22179	100
162	untuniutntrng55886	0.036661764010707976	22254	100
163	untuniutntrng55886	0.036661764010707976	22280	100
164	untuniutntrng55886	0.036661764010707976	22134	100
165	untuniutntrng55886	0.036661764010707976	22517	100
166	untuniutntrng55886	0.036661764010707976	22243	100
167	untuniutntrng55886	0.036661764010707976	22074	100
168	untuniutntrng55886	0.036661764010707976	22098	100
169	untuniutntrng55886	0.036661764010707976	22341	100
170	untuniutntrng55886	0.036661764010707976	22232	100
171	untuniutntrng55886	0.036661764010707976	22196	100
172	untuniutntrng55886	0.036661764010707976	22002	100
173	untuniutntrng55886	0.036661764010707976	22119	100
174	untuniutntrng55886	0.036661764010707976	22042	100
175	untuniutntrng55886	0.036661764010707976	22017	100
176	untuniutntrng55886	0.036661764010707976	22169	100
177	untuniutntrng55886	0.036661764010707976	22143	100
178	untuniutntrng55886	0.036661764010707976	22021	100
179	untuniutntrng55886	0.036661764010707976	22033	100
180	untuniutntrng55886	0.036661764010707976	22097	100
181	untuniutntrng55886	0.036661764010707976	22322	100
182	untuniutntrng55886	0.036661764010707976	22249	100
183	untuniutntrng55886	0.036661764010707976	21915	100
184	untuniutntrng55886	0.036661764010707976	22068	100
185	untuniutntrng55886	0.036661764010707976	22169	100
186	untuniutntrng55886	0.036661764010707976	22258	100
187	untuniutntrng55886	0.036661764010707976	22128	100
188	untuniutntrng55886	0.036661764010707976	22265	100
189	untuniutntrng55886	0.036661764010707976	22062	100
190	untuniutntrng55886	0.036661764010707976	22253	100
191	untuniutntrng55886	0.036661764010707976	22221	100
192	untuniutntrng55886	0.036661764010707976	22192	100
193	untuniutntrng55886	0.036661764010707976	22107	100
194	untuniutntrng55886	0.036661764010707976	22000	100
195	untuniutntrng55886	0.036661764010707976	22198	100
196	untuniutntrng55886	0.036661764010707976	22175	100
197	untuniutntrng55886	0.036661764010707976	22172	100
198	untuniutntrng55886	0.036661764010707976	22465	100
199	untuniutntrng55886	0.036661764010707976	22132	100
200	untuniutntrng55886	0.036661764010707976	21989	2000
201	untuniutntrng55886	0.036661764010707976	22147	2000
202	untuniutntrng55886	0.036661764010707976	22005	2000
203	untuniutntrng55886	0.036661764010707976	22276	2000
204	untuniutntrng55886	0.036661764010707976	22235	2000
205	untuniutntrng55886	0.036661764010707976	22263	2000
206	untuniutntrng55886	0.036661764010707976	22004	2000
207	untuniutntrng55886	0.036661764010707976	22182	2000
208	untuniutntrng55886	0.036661764010707976	22104	2000
209	untuniutntrng55886	0.036661764010707976	22236	2000
210	untuniutntrng55886	0.036661764010707976	22099	2000
211	untuniutntrng55886	0.036661764010707976	22002	2000
212	untuniutntrng55886	0.036661764010707976	22186	2000
213	untuniutntrng55886	0.036661764010707976	22026	2000
214	untuniutntrng55886	0.036661764010707976	22176	2000
215	untuniutntrng55886	0.036661764010707976	22092	2000
216	untuniutntrng55886	0.036661764010707976	22062	2000
217	untuniutntrng55886	0.036661764010707976	22265	2000
218	untuniutntrng55886	0.036661764010707976	22193	2000
219	untuniutntrng55886	0.036661764010707976	22162	2000
220	untuniutntrng55886	0.036661764010707976	22197	2000
221	untuniutntrng55886	0.036661764010707976	22181	2000
222	untuniutntrng55886	0.036661764010707976	21985	2000
223	untuniutntrng55886	0.036661764010707976	22221	2000
224	untuniutntrng55886	0.036661764010707976	22032	2000
225	untuniutntrng55886	0.036661764010707976	22172	2000
226	untuniutntrng55886	0.036661764010707976	22199	2000
227	untuniutntrng55886	0.036661764010707976	22141	2000
228	untuniutntrng55886	0.036661764010707976	22080	2000
229	untuniutntrng55886	0.036661764010707976	22161	2000
230	untuniutntrng55886	0.036661764010707976	22129	2000
231	untuniutntrng55886	0.036661764010707976	22216	2000
232	untuniutntrng55886	0.036661764010707976	22184	2000
233	untuniutntrng55886	0.036661764010707976	22090	2000
234	untuniutntrng55886	0.036661764010707976	21901	2000
235	untuniutntrng55886	0.036661764010707976	22079	2000
236	untuniutntrng55886	0.036661764010707976	22044	2000
237	untuniutntrng55886	0.036661764010707976	22164	2000
238	untuniutntrng55886	0.036661764010707976	22029	2000
239	untuniutntrng55886	0.036661764010707976	22097	2000
240	untuniutntrng55886	0.036661764010707976	22039	2000
241	untuniutntrng55886	0.036661764010707976	22144	2000
242	untuniutntrng55886	0.036661764010707976	22044	2000
243	untuniutntrng55886	0.036661764010707976	22007	2000
244	untuniutntrng55886	0.036661764010707976	22003	2000
245	untuniutntrng55886	0.036661764010707976	22099	2000
246	untuniutntrng55886	0.036661764010707976	22041	2000
247	untuniutntrng55886	0.036661764010707976	22093	2000
248	untuniutntrng55886	0.036661764010707976	22225	2000
249	untuniutntrng55886	0.036661764010707976	22199	2000
250	untuniutntrng55886	0.036661764010707976	21987	2000
251	untuniutntrng55886	0.036661764010707976	22260	2000
252	untuniutntrng55886	0.036661764010707976	22159	2000
253	untuniutntrng55886	0.036661764010707976	22270	2000
254	untuniutntrng55886	0.036661764010707976	22093	2000
255	untuniutntrng55886	0.036661764010707976	22215	2000
256	untuniutntrng55886	0.036661764010707976	22097	2000
257	untuniutntrng55886	0.036661764010707976	22268	2000
258	untuniutntrng55886	0.036661764010707976	22039	2000
259	untuniutntrng55886	0.036661764010707976	22088	2000
260	untuniutntrng55886	0.036661764010707976	22062	2000
261	untuniutntrng55886	0.036661764010707976	22027	2000
262	untuniutntrng55886	0.036661764010707976	22055	2000
263	untuniutntrng55886	0.036661764010707976	22055	2000
264	untuniutntrng55886	0.036661764010707976	22196	2000
265	untuniutntrng55886	0.036661764010707976	22057	2000
266	untuniutntrng55886	0.036661764010707976	22140	2000
267	untuniutntrng55886	0.036661764010707976	22200	2000
268	untuniutntrng55886	0.036661764010707976	22120	2000
269	untuniutntrng55886	0.036661764010707976	22030	2000
270	untuniutntrng55886	0.036661764010707976	22100	2000
271	untuniutntrng55886	0.036661764010707976	22035	2000
272	untuniutntrng55886	0.036661764010707976	21824	2000
273	untuniutntrng55886	0.036661764010707976	22135	2000
274	untuniutntrng55886	0.036661764010707976	22258	2000
275	untuniutntrng55886	0.036661764010707976	21995	2000
276	untuniutntrng55886	0.036661764010707976	22120	2000
277	untuniutntrng55886	0.036661764010707976	22004	2000
278	untuniutntrng55886	0.036661764010707976	22124	2000
279	untuniutntrng55886	0.036661764010707976	22121	2000
280	untuniutntrng55886	0.036661764010707976	22286	2000
281	untuniutntrng55886	0.036661764010707976	22047	2000
282	untuniutntrng55886	0.036661764010707976	22120	2000
283	untuniutntrng55886	0.036661764010707976	22264	2000
284	untuniutntrng55886	0.036661764010707976	21960	2000
285	untuniutntrng55886	0.036661764010707976	21769	2000
286	untuniutntrng55886	0.036661764010707976	22140	2000
287	untuniutntrng55886	0.036661764010707976	22003	2000
288	untuniutntrng55886	0.036661764010707976	21983	2000
289	untuniutntrng55886	0.036661764010707976	22237	2000
290	untuniutntrng55886	0.036661764010707976	22063	2000
291	untuniutntrng55886	0.036661764010707976	21997	2000
292	untuniutntrng55886	0.036661764010707976	22064	2000
293	untuniutntrng55886	0.036661764010707976	22101	2000
294	untuniutntrng55886	0.036661764010707976	22081	2000
295	untuniutntrng55886	0.036661764010707976	22023	2000
296	untuniutntrng55886	0.036661764010707976	22073	2000
297	untuniutntrng55886	0.036661764010707976	22016	2000
298	untuniutntrng55886	0.036661764010707976	22144	2000
299	untuniutntrng55886	0.036661764010707976	22179	2000
300	untuniutntrng55886	0.036661764010707976	21982	200
301	untuniutntrng55886	0.036661764010707976	21943	200
302	untuniutntrng55886	0.036661764010707976	22103	200
303	untuniutntrng55886	0.036661764010707976	22168	200
304	untuniutntrng55886	0.036661764010707976	22070	200
305	untuniutntrng55886	0.036661764010707976	22228	200
306	untuniutntrng55886	0.036661764010707976	22299	200
307	untuniutntrng55886	0.036661764010707976	22145	200
308	untuniutntrng55886	0.036661764010707976	22120	200
309	untuniutntrng55886	0.036661764010707976	22186	200
310	untuniutntrng55886	0.036661764010707976	22142	200
311	untuniutntrng55886	0.036661764010707976	22020	200
312	untuniutntrng55886	0.036661764010707976	22179	200
313	untuniutntrng55886	0.036661764010707976	22111	200
314	untuniutntrng55886	0.036661764010707976	22030	200
315	untuniutntrng55886	0.036661764010707976	22021	200
316	untuniutntrng55886	0.036661764010707976	22127	200
317	untuniutntrng55886	0.036661764010707976	22019	200
318	untuniutntrng55886	0.036661764010707976	22044	200
319	untuniutntrng55886	0.036661764010707976	22108	200
320	untuniutntrng55886	0.036661764010707976	21997	200
321	untuniutntrng55886	0.036661764010707976	22010	200
322	untuniutntrng55886	0.036661764010707976	22017	200
323	untuniutntrng55886	0.036661764010707976	22147	200
324	untuniutntrng55886	0.036661764010707976	22060	200
325	untuniutntrng55886	0.036661764010707976	22181	200
326	untuniutntrng55886	0.036661764010707976	22210	200
327	untuniutntrng55886	0.036661764010707976	22129	200
328	untuniutntrng55886	0.036661764010707976	22038	200
329	untuniutntrng55886	0.036661764010707976	22118	200
330	untuniutntrng55886	0.036661764010707976	22186	200
331	untuniutntrng55886	0.036661764010707976	22237	200
332	untuniutntrng55886	0.036661764010707976	22171	200
333	untuniutntrng55886	0.036661764010707976	22097	200
334	untuniutntrng55886	0.036661764010707976	22092	200
335	untuniutntrng55886	0.036661764010707976	22026	200
336	untuniutntrng55886	0.036661764010707976	22252	200
337	untuniutntrng55886	0.036661764010707976	22097	200
338	untuniutntrng55886	0.036661764010707976	22166	200
339	untuniutntrng55886	0.036661764010707976	22177	200
340	untuniutntrng55886	0.036661764010707976	22184	200
341	untuniutntrng55886	0.036661764010707976	22038	200
342	untuniutntrng55886	0.036661764010707976	21990	200
343	untuniutntrng55886	0.036661764010707976	22047	200
344	untuniutntrng55886	0.036661764010707976	21829	200
345	untuniutntrng55886	0.036661764010707976	22135	200
346	untuniutntrng55886	0.036661764010707976	22108	200
347	untuniutntrng55886	0.036661764010707976	22070	200
348	untuniutntrng55886	0.036661764010707976	22184	200
349	untuniutntrng55886	0.036661764010707976	22302	200
350	untuniutntrng55886	0.036661764010707976	22130	200
351	untuniutntrng55886	0.036661764010707976	22078	200
352	untuniutntrng55886	0.036661764010707976	22165	200
353	untuniutntrng55886	0.036661764010707976	22003	200
354	untuniutntrng55886	0.036661764010707976	22006	200
355	untuniutntrng55886	0.036661764010707976	22080	200
356	untuniutntrng55886	0.036661764010707976	22226	200
357	untuniutntrng55886	0.036661764010707976	22161	200
358	untuniutntrng55886	0.036661764010707976	22217	200
359	untuniutntrng55886	0.036661764010707976	22431	200
360	untuniutntrng55886	0.036661764010707976	22107	200
361	untuniutntrng55886	0.036661764010707976	22151	200
362	untuniutntrng55886	0.036661764010707976	21984	200
363	untuniutntrng55886	0.036661764010707976	22055	200
364	untuniutntrng55886	0.036661764010707976	22133	200
365	untuniutntrng55886	0.036661764010707976	22204	200
366	untuniutntrng55886	0.036661764010707976	22075	200
367	untuniutntrng55886	0.036661764010707976	21982	200
368	untuniutntrng55886	0.036661764010707976	22101	200
369	untuniutntrng55886	0.036661764010707976	22019	200
370	untuniutntrng55886	0.036661764010707976	22112	200
371	untuniutntrng55886	0.036661764010707976	22163	200
372	untuniutntrng55886	0.036661764010707976	22089	200
373	untuniutntrng55886	0.036661764010707976	22129	200
374	untuniutntrng55886	0.036661764010707976	22272	200
375	untuniutntrng55886	0.036661764010707976	21937	200
376	untuniutntrng55886	0.036661764010707976	22245	200
377	untuniutntrng55886	0.036661764010707976	22090	200
378	untuniutntrng55886	0.036661764010707976	22017	200
379	untuniutntrng55886	0.036661764010707976	22044	200
380	untuniutntrng55886	0.036661764010707976	22120	200
381	untuniutntrng55886	0.036661764010707976	22027	200
382	untuniutntrng55886	0.036661764010707976	22117	200
383	untuniutntrng55886	0.036661764010707976	22055	200
384	untuniutntrng55886	0.036661764010707976	21949	200
385	untuniutntrng55886	0.036661764010707976	22065	200
386	untuniutntrng55886	0.036661764010707976	22019	200
387	untuniutntrng55886	0.036661764010707976	22159	200
388	untuniutntrng55886	0.036661764010707976	22018	200
389	untuniutntrng55886	0.036661764010707976	22096	200
390	untuniutntrng55886	0.036661764010707976	22028	200
391	untuniutntrng55886	0.036661764010707976	22184	200
392	untuniutntrng55886	0.036661764010707976	22375	200
393	untuniutntrng55886	0.036661764010707976	22263	200
394	untuniutntrng55886	0.036661764010707976	22101	200
395	untuniutntrng55886	0.036661764010707976	22061	200
396	untuniutntrng55886	0.036661764010707976	22175	200
397	untuniutntrng55886	0.036661764010707976	22146	200
398	untuniutntrng55886	0.036661764010707976	22039	200
399	untuniutntrng55886	0.036661764010707976	22102	200
400	untuniutntrng55886	0.036661764010707976	22145	20
401	untuniutntrng55886	0.036661764010707976	22354	20
402	untuniutntrng55886	0.036661764010707976	22329	20
403	untuniutntrng55886	0.036661764010707976	22184	20
404	untuniutntrng55886	0.036661764010707976	22162	20
405	untuniutntrng55886	0.036661764010707976	22156	20
406	untuniutntrng55886	0.036661764010707976	22310	20
407	untuniutntrng55886	0.036661764010707976	22224	20
408	untuniutntrng55886	0.036661764010707976	22158	20
409	untuniutntrng55886	0.036661764010707976	22318	20
410	untuniutntrng55886	0.036661764010707976	22293	20
411	untuniutntrng55886	0.036661764010707976	22105	20
412	untuniutntrng55886	0.036661764010707976	22180	20
413	untuniutntrng55886	0.036661764010707976	21987	20
414	untuniutntrng55886	0.036661764010707976	22009	20
415	untuniutntrng55886	0.036661764010707976	22139	20
416	untuniutntrng55886	0.036661764010707976	22190	20
417	untuniutntrng55886	0.036661764010707976	22263	20
418	untuniutntrng55886	0.036661764010707976	22381	20
419	untuniutntrng55886	0.036661764010707976	22044	20
420	untuniutntrng55886	0.036661764010707976	22140	20
421	untuniutntrng55886	0.036661764010707976	22241	20
422	untuniutntrng55886	0.036661764010707976	22287	20
423	untuniutntrng55886	0.036661764010707976	22252	20
424	untuniutntrng55886	0.036661764010707976	22001	20
425	untuniutntrng55886	0.036661764010707976	22012	20
426	untuniutntrng55886	0.036661764010707976	22206	20
427	untuniutntrng55886	0.036661764010707976	22331	20
428	untuniutntrng55886	0.036661764010707976	20978	20
429	untuniutntrng55886	0.036661764010707976	22238	20
430	untuniutntrng55886	0.036661764010707976	22282	20
431	untuniutntrng55886	0.036661764010707976	22099	20
432	untuniutntrng55886	0.036661764010707976	22023	20
433	untuniutntrng55886	0.036661764010707976	21090	20
434	untuniutntrng55886	0.036661764010707976	21818	20
435	untuniutntrng55886	0.036661764010707976	22323	20
436	untuniutntrng55886	0.036661764010707976	22229	20
437	untuniutntrng55886	0.036661764010707976	20985	20
438	untuniutntrng55886	0.036661764010707976	22161	20
439	untuniutntrng55886	0.036661764010707976	20943	20
440	untuniutntrng55886	0.036661764010707976	22248	20
441	untuniutntrng55886	0.036661764010707976	20934	20
442	untuniutntrng55886	0.036661764010707976	22072	20
443	untuniutntrng55886	0.036661764010707976	22270	20
444	untuniutntrng55886	0.036661764010707976	22072	20
445	untuniutntrng55886	0.036661764010707976	22250	20
446	untuniutntrng55886	0.036661764010707976	20944	20
447	untuniutntrng55886	0.036661764010707976	22382	20
448	untuniutntrng55886	0.036661764010707976	22188	20
449	untuniutntrng55886	0.036661764010707976	22264	20
450	untuniutntrng55886	0.036661764010707976	22224	20
451	untuniutntrng55886	0.036661764010707976	21999	20
452	untuniutntrng55886	0.036661764010707976	22202	20
453	untuniutntrng55886	0.036661764010707976	21017	20
454	untuniutntrng55886	0.036661764010707976	22177	20
455	untuniutntrng55886	0.036661764010707976	22352	20
456	untuniutntrng55886	0.036661764010707976	22147	20
457	untuniutntrng55886	0.036661764010707976	22297	20
458	untuniutntrng55886	0.036661764010707976	22177	20
459	untuniutntrng55886	0.036661764010707976	23046	20
460	untuniutntrng55886	0.036661764010707976	22107	20
461	untuniutntrng55886	0.036661764010707976	22233	20
462	untuniutntrng55886	0.036661764010707976	21849	20
463	untuniutntrng55886	0.036661764010707976	20827	20
464	untuniutntrng55886	0.036661764010707976	21758	20
465	untuniutntrng55886	0.036661764010707976	20958	20
466	untuniutntrng55886	0.036661764010707976	22078	20
467	untuniutntrng55886	0.036661764010707976	22126	20
468	untuniutntrng55886	0.036661764010707976	22055	20
469	untuniutntrng55886	0.036661764010707976	22141	20
470	untuniutntrng55886	0.036661764010707976	21937	20
471	untuniutntrng55886	0.036661764010707976	22241	20
472	untuniutntrng55886	0.036661764010707976	22252	20
473	untuniutntrng55886	0.036661764010707976	22106	20
474	untuniutntrng55886	0.036661764010707976	22121	20
475	untuniutntrng55886	0.036661764010707976	22208	20
476	untuniutntrng55886	0.036661764010707976	22201	20
477	untuniutntrng55886	0.036661764010707976	22434	20
478	untuniutntrng55886	0.036661764010707976	22181	20
479	untuniutntrng55886	0.036661764010707976	21097	20
480	untuniutntrng55886	0.036661764010707976	22233	20
481	untuniutntrng55886	0.036661764010707976	20959	20
482	untuniutntrng55886	0.036661764010707976	22296	20
483	untuniutntrng55886	0.036661764010707976	21197	20
484	untuniutntrng55886	0.036661764010707976	22197	20
485	untuniutntrng55886	0.036661764010707976	22208	20
486	untuniutntrng55886	0.036661764010707976	22071	20
487	untuniutntrng55886	0.036661764010707976	22297	20
488	untuniutntrng55886	0.036661764010707976	22379	20
489	untuniutntrng55886	0.036661764010707976	22208	20
490	untuniutntrng55886	0.036661764010707976	22077	20
491	untuniutntrng55886	0.036661764010707976	21000	20
492	untuniutntrng55886	0.036661764010707976	22335	20
493	untuniutntrng55886	0.036661764010707976	23046	20
494	untuniutntrng55886	0.036661764010707976	22319	20
495	untuniutntrng55886	0.036661764010707976	22378	20
496	untuniutntrng55886	0.036661764010707976	22311	20
497	untuniutntrng55886	0.036661764010707976	22363	20
498	untuniutntrng55886	0.036661764010707976	22145	20
499	untuniutntrng55886	0.036661764010707976	22134	20
500	untuniutntrng55886	0.036661764010707976	22111	300
501	untuniutntrng55886	0.036661764010707976	22156	300
502	untuniutntrng55886	0.036661764010707976	21959	300
503	untuniutntrng55886	0.036661764010707976	22260	300
504	untuniutntrng55886	0.036661764010707976	22047	300
505	untuniutntrng55886	0.036661764010707976	22114	300
506	untuniutntrng55886	0.036661764010707976	22073	300
507	untuniutntrng55886	0.036661764010707976	22175	300
508	untuniutntrng55886	0.036661764010707976	22128	300
509	untuniutntrng55886	0.036661764010707976	22010	300
510	untuniutntrng55886	0.036661764010707976	21991	300
511	untuniutntrng55886	0.036661764010707976	22205	300
512	untuniutntrng55886	0.036661764010707976	22419	300
513	untuniutntrng55886	0.036661764010707976	22050	300
514	untuniutntrng55886	0.036661764010707976	22143	300
515	untuniutntrng55886	0.036661764010707976	22001	300
516	untuniutntrng55886	0.036661764010707976	21929	300
517	untuniutntrng55886	0.036661764010707976	22320	300
518	untuniutntrng55886	0.036661764010707976	22250	300
519	untuniutntrng55886	0.036661764010707976	22489	300
520	untuniutntrng55886	0.036661764010707976	22215	300
521	untuniutntrng55886	0.036661764010707976	22104	300
522	untuniutntrng55886	0.036661764010707976	22062	300
523	untuniutntrng55886	0.036661764010707976	22062	300
524	untuniutntrng55886	0.036661764010707976	22210	300
525	untuniutntrng55886	0.036661764010707976	22226	300
526	untuniutntrng55886	0.036661764010707976	22169	300
527	untuniutntrng55886	0.036661764010707976	22141	300
