	zeta_sd2_words	zeta_sd2	zeta_sd2_rang	frequency
34	untuniutntrng55886	0.0011737781231141164	35276	1000
35	untuniutntrng55886	0.0011737781231141164	35753	1000
36	untuniutntrng55886	0.0011737781231141164	34792	1000
37	untuniutntrng55886	0.0011737781231141164	36408	1000
38	untuniutntrng55886	0.0011737781231141164	35594	1000
39	untuniutntrng55886	0.0011737781231141164	36318	1000
40	untuniutntrng55886	0.0011737781231141164	34835	1000
41	untuniutntrng55886	0.0011737781231141164	35240	1000
42	untuniutntrng55886	0.0011737781231141164	36508	1000
43	untuniutntrng55886	0.0011737781231141164	36146	1000
44	untuniutntrng55886	0.0011737781231141164	34110	1000
45	untuniutntrng55886	0.0011737781231141164	34471	1000
46	untuniutntrng55886	0.0011737781231141164	34503	1000
47	untuniutntrng55886	0.0011737781231141164	35457	1000
48	untuniutntrng55886	0.0011737781231141164	35537	1000
49	untuniutntrng55886	0.0011737781231141164	35998	1000
50	untuniutntrng55886	0.0011737781231141164	35642	1000
51	untuniutntrng55886	0.0011737781231141164	34768	1000
52	untuniutntrng55886	0.0011737781231141164	35826	1000
53	untuniutntrng55886	0.0011737781231141164	34554	1000
54	untuniutntrng55886	0.0011737781231141164	35924	1000
55	untuniutntrng55886	0.0011737781231141164	36459	1000
56	untuniutntrng55886	0.0011737781231141164	34691	1000
57	untuniutntrng55886	0.0011737781231141164	35361	1000
58	untuniutntrng55886	0.0011737781231141164	34581	1000
59	untuniutntrng55886	0.0011737781231141164	35719	1000
60	untuniutntrng55886	0.0011737781231141164	35500	1000
61	untuniutntrng55886	0.0011737781231141164	35789	1000
62	untuniutntrng55886	0.0011737781231141164	34368	1000
63	untuniutntrng55886	0.0011737781231141164	35658	1000
64	untuniutntrng55886	0.0011737781231141164	35989	1000
65	untuniutntrng55886	0.0011737781231141164	34401	1000
66	untuniutntrng55886	0.0011737781231141164	35263	1000
67	untuniutntrng55886	0.0011737781231141164	34873	1000
68	untuniutntrng55886	0.0011737781231141164	34466	1000
69	untuniutntrng55886	0.0011737781231141164	35144	1000
70	untuniutntrng55886	0.0011737781231141164	35535	1000
71	untuniutntrng55886	0.0011737781231141164	36427	1000
72	untuniutntrng55886	0.0011737781231141164	34432	1000
73	untuniutntrng55886	0.0011737781231141164	35619	1000
74	untuniutntrng55886	0.0011737781231141164	35788	1000
75	untuniutntrng55886	0.0011737781231141164	35136	1000
76	untuniutntrng55886	0.0011737781231141164	35534	1000
77	untuniutntrng55886	0.0011737781231141164	36536	1000
78	untuniutntrng55886	0.0011737781231141164	35672	1000
79	untuniutntrng55886	0.0011737781231141164	33974	1000
80	untuniutntrng55886	0.0011737781231141164	34412	1000
81	untuniutntrng55886	0.0011737781231141164	35256	1000
82	untuniutntrng55886	0.0011737781231141164	35865	1000
83	untuniutntrng55886	0.0011737781231141164	34626	1000
84	untuniutntrng55886	0.0011737781231141164	35969	1000
85	untuniutntrng55886	0.0011737781231141164	35501	1000
86	untuniutntrng55886	0.0011737781231141164	36486	1000
87	untuniutntrng55886	0.0011737781231141164	35151	1000
88	untuniutntrng55886	0.0011737781231141164	35563	1000
89	untuniutntrng55886	0.0011737781231141164	35733	1000
90	untuniutntrng55886	0.0011737781231141164	36345	1000
91	untuniutntrng55886	0.0011737781231141164	35921	1000
92	untuniutntrng55886	0.0011737781231141164	35857	1000
93	untuniutntrng55886	0.0011737781231141164	36212	1000
94	untuniutntrng55886	0.0011737781231141164	36550	1000
95	untuniutntrng55886	0.0011737781231141164	34984	1000
96	untuniutntrng55886	0.0011737781231141164	35127	1000
97	untuniutntrng55886	0.0011737781231141164	35984	1000
98	untuniutntrng55886	0.0011737781231141164	34853	1000
99	untuniutntrng55886	0.0011737781231141164	36402	1000
100	untuniutntrng55886	0.0011737781231141164	36105	100
101	untuniutntrng55886	0.0011737781231141164	35724	100
102	untuniutntrng55886	0.0011737781231141164	34750	100
103	untuniutntrng55886	0.0011737781231141164	34333	100
104	untuniutntrng55886	0.0011737781231141164	36111	100
105	untuniutntrng55886	0.0011737781231141164	33953	100
106	untuniutntrng55886	0.0011737781231141164	35664	100
107	untuniutntrng55886	0.0011737781231141164	36497	100
108	untuniutntrng55886	0.0011737781231141164	34651	100
109	untuniutntrng55886	0.0011737781231141164	34262	100
110	untuniutntrng55886	0.0011737781231141164	35898	100
111	untuniutntrng55886	0.0011737781231141164	34768	100
112	untuniutntrng55886	0.0011737781231141164	34810	100
113	untuniutntrng55886	0.0011737781231141164	34838	100
114	untuniutntrng55886	0.0011737781231141164	34514	100
115	untuniutntrng55886	0.0011737781231141164	35046	100
116	untuniutntrng55886	0.0011737781231141164	35756	100
117	untuniutntrng55886	0.0011737781231141164	35012	100
118	untuniutntrng55886	0.0011737781231141164	33981	100
119	untuniutntrng55886	0.0011737781231141164	34157	100
120	untuniutntrng55886	0.0011737781231141164	36174	100
121	untuniutntrng55886	0.0011737781231141164	34027	100
122	untuniutntrng55886	0.0011737781231141164	35955	100
123	untuniutntrng55886	0.0011737781231141164	35549	100
124	untuniutntrng55886	0.0011737781231141164	34935	100
125	untuniutntrng55886	0.0011737781231141164	35018	100
126	untuniutntrng55886	0.0011737781231141164	35221	100
127	untuniutntrng55886	0.0011737781231141164	35701	100
128	untuniutntrng55886	0.0011737781231141164	35642	100
129	untuniutntrng55886	0.0011737781231141164	35749	100
130	untuniutntrng55886	0.0011737781231141164	34847	100
131	untuniutntrng55886	0.0011737781231141164	33850	100
132	untuniutntrng55886	0.0011737781231141164	34994	100
133	untuniutntrng55886	0.0011737781231141164	35963	100
134	untuniutntrng55886	0.0011737781231141164	35424	100
135	untuniutntrng55886	0.0011737781231141164	34145	100
136	untuniutntrng55886	0.0011737781231141164	34055	100
137	untuniutntrng55886	0.0011737781231141164	35083	100
138	untuniutntrng55886	0.0011737781231141164	33946	100
139	untuniutntrng55886	0.0011737781231141164	34073	100
140	untuniutntrng55886	0.0011737781231141164	35200	100
141	untuniutntrng55886	0.0011737781231141164	35110	100
142	untuniutntrng55886	0.0011737781231141164	33732	100
143	untuniutntrng55886	0.0011737781231141164	36065	100
144	untuniutntrng55886	0.0011737781231141164	34113	100
145	untuniutntrng55886	0.0011737781231141164	34407	100
146	untuniutntrng55886	0.0011737781231141164	35370	100
147	untuniutntrng55886	0.0011737781231141164	35349	100
148	untuniutntrng55886	0.0011737781231141164	35879	100
149	untuniutntrng55886	0.0011737781231141164	35556	100
150	untuniutntrng55886	0.0011737781231141164	35657	100
151	untuniutntrng55886	0.0011737781231141164	35946	100
152	untuniutntrng55886	0.0011737781231141164	35554	100
153	untuniutntrng55886	0.0011737781231141164	34393	100
154	untuniutntrng55886	0.0011737781231141164	33589	100
155	untuniutntrng55886	0.0011737781231141164	35987	100
156	untuniutntrng55886	0.0011737781231141164	34773	100
157	untuniutntrng55886	0.0011737781231141164	34424	100
158	untuniutntrng55886	0.0011737781231141164	35584	100
159	untuniutntrng55886	0.0011737781231141164	34592	100
160	untuniutntrng55886	0.0011737781231141164	33819	100
161	untuniutntrng55886	0.0011737781231141164	36031	100
162	untuniutntrng55886	0.0011737781231141164	36219	100
163	untuniutntrng55886	0.0011737781231141164	35102	100
164	untuniutntrng55886	0.0011737781231141164	34913	100
165	untuniutntrng55886	0.0011737781231141164	34315	100
166	untuniutntrng55886	0.0011737781231141164	34522	100
167	untuniutntrng55886	0.0011737781231141164	34409	100
168	untuniutntrng55886	0.0011737781231141164	35097	100
169	untuniutntrng55886	0.0011737781231141164	35475	100
170	untuniutntrng55886	0.0011737781231141164	34556	100
171	untuniutntrng55886	0.0011737781231141164	35463	100
172	untuniutntrng55886	0.0011737781231141164	35491	100
173	untuniutntrng55886	0.0011737781231141164	34784	100
174	untuniutntrng55886	0.0011737781231141164	33980	100
175	untuniutntrng55886	0.0011737781231141164	35682	100
176	untuniutntrng55886	0.0011737781231141164	36606	100
177	untuniutntrng55886	0.0011737781231141164	36016	100
178	untuniutntrng55886	0.0011737781231141164	36138	100
179	untuniutntrng55886	0.0011737781231141164	34940	100
180	untuniutntrng55886	0.0011737781231141164	35619	100
181	untuniutntrng55886	0.0011737781231141164	35782	100
182	untuniutntrng55886	0.0011737781231141164	34493	100
183	untuniutntrng55886	0.0011737781231141164	34121	100
184	untuniutntrng55886	0.0011737781231141164	35754	100
185	untuniutntrng55886	0.0011737781231141164	33969	100
186	untuniutntrng55886	0.0011737781231141164	36535	100
187	untuniutntrng55886	0.0011737781231141164	34097	100
188	untuniutntrng55886	0.0011737781231141164	35301	100
189	untuniutntrng55886	0.0011737781231141164	34533	100
190	untuniutntrng55886	0.0011737781231141164	33982	100
191	untuniutntrng55886	0.0011737781231141164	35206	100
192	untuniutntrng55886	0.0011737781231141164	35720	100
193	untuniutntrng55886	0.0011737781231141164	34972	100
194	untuniutntrng55886	0.0011737781231141164	35565	100
195	untuniutntrng55886	0.0011737781231141164	35851	100
196	untuniutntrng55886	0.0011737781231141164	35659	100
197	untuniutntrng55886	0.0011737781231141164	34147	100
198	untuniutntrng55886	0.0011737781231141164	36270	100
199	untuniutntrng55886	0.0011737781231141164	35919	100
200	untuniutntrng55886	0.0011737781231141164	35140	2000
201	untuniutntrng55886	0.0011737781231141164	35576	2000
202	untuniutntrng55886	0.0011737781231141164	35221	2000
203	untuniutntrng55886	0.0011737781231141164	35588	2000
204	untuniutntrng55886	0.0011737781231141164	35790	2000
205	untuniutntrng55886	0.0011737781231141164	34399	2000
206	untuniutntrng55886	0.0011737781231141164	34216	2000
207	untuniutntrng55886	0.0011737781231141164	34030	2000
208	untuniutntrng55886	0.0011737781231141164	34219	2000
209	untuniutntrng55886	0.0011737781231141164	33963	2000
210	untuniutntrng55886	0.0011737781231141164	35157	2000
211	untuniutntrng55886	0.0011737781231141164	34016	2000
212	untuniutntrng55886	0.0011737781231141164	34560	2000
213	untuniutntrng55886	0.0011737781231141164	35677	2000
214	untuniutntrng55886	0.0011737781231141164	35513	2000
215	untuniutntrng55886	0.0011737781231141164	35585	2000
216	untuniutntrng55886	0.0011737781231141164	35690	2000
217	untuniutntrng55886	0.0011737781231141164	36164	2000
218	untuniutntrng55886	0.0011737781231141164	35596	2000
219	untuniutntrng55886	0.0011737781231141164	34384	2000
220	untuniutntrng55886	0.0011737781231141164	36040	2000
221	untuniutntrng55886	0.0011737781231141164	35654	2000
222	untuniutntrng55886	0.0011737781231141164	35668	2000
223	untuniutntrng55886	0.0011737781231141164	33991	2000
224	untuniutntrng55886	0.0011737781231141164	35092	2000
225	untuniutntrng55886	0.0011737781231141164	33869	2000
226	untuniutntrng55886	0.0011737781231141164	35761	2000
227	untuniutntrng55886	0.0011737781231141164	35791	2000
228	untuniutntrng55886	0.0011737781231141164	35152	2000
229	untuniutntrng55886	0.0011737781231141164	35297	2000
230	untuniutntrng55886	0.0011737781231141164	36433	2000
231	untuniutntrng55886	0.0011737781231141164	34603	2000
232	untuniutntrng55886	0.0011737781231141164	34579	2000
233	untuniutntrng55886	0.0011737781231141164	35238	2000
234	untuniutntrng55886	0.0011737781231141164	33691	2000
235	untuniutntrng55886	0.0011737781231141164	35516	2000
236	untuniutntrng55886	0.0011737781231141164	35485	2000
237	untuniutntrng55886	0.0011737781231141164	35223	2000
238	untuniutntrng55886	0.0011737781231141164	36121	2000
239	untuniutntrng55886	0.0011737781231141164	35723	2000
240	untuniutntrng55886	0.0011737781231141164	35840	2000
241	untuniutntrng55886	0.0011737781231141164	35576	2000
242	untuniutntrng55886	0.0011737781231141164	34214	2000
243	untuniutntrng55886	0.0011737781231141164	34691	2000
244	untuniutntrng55886	0.0011737781231141164	34216	2000
245	untuniutntrng55886	0.0011737781231141164	34858	2000
246	untuniutntrng55886	0.0011737781231141164	35906	2000
247	untuniutntrng55886	0.0011737781231141164	36443	2000
248	untuniutntrng55886	0.0011737781231141164	34256	2000
249	untuniutntrng55886	0.0011737781231141164	35989	2000
250	untuniutntrng55886	0.0011737781231141164	34035	2000
251	untuniutntrng55886	0.0011737781231141164	35060	2000
252	untuniutntrng55886	0.0011737781231141164	35567	2000
253	untuniutntrng55886	0.0011737781231141164	34942	2000
254	untuniutntrng55886	0.0011737781231141164	34430	2000
255	untuniutntrng55886	0.0011737781231141164	34531	2000
256	untuniutntrng55886	0.0011737781231141164	34640	2000
257	untuniutntrng55886	0.0011737781231141164	35380	2000
258	untuniutntrng55886	0.0011737781231141164	34190	2000
259	untuniutntrng55886	0.0011737781231141164	35465	2000
260	untuniutntrng55886	0.0011737781231141164	34884	2000
261	untuniutntrng55886	0.0011737781231141164	34080	2000
262	untuniutntrng55886	0.0011737781231141164	35096	2000
263	untuniutntrng55886	0.0011737781231141164	34895	2000
264	untuniutntrng55886	0.0011737781231141164	35239	2000
265	untuniutntrng55886	0.0011737781231141164	35993	2000
266	untuniutntrng55886	0.0011737781231141164	35430	2000
267	untuniutntrng55886	0.0011737781231141164	34934	2000
268	untuniutntrng55886	0.0011737781231141164	35649	2000
269	untuniutntrng55886	0.0011737781231141164	36175	2000
270	untuniutntrng55886	0.0011737781231141164	34996	2000
271	untuniutntrng55886	0.0011737781231141164	35886	2000
272	untuniutntrng55886	0.0011737781231141164	34914	2000
273	untuniutntrng55886	0.0011737781231141164	36582	2000
274	untuniutntrng55886	0.0011737781231141164	36357	2000
275	untuniutntrng55886	0.0011737781231141164	36110	2000
276	untuniutntrng55886	0.0011737781231141164	35886	2000
277	untuniutntrng55886	0.0011737781231141164	35776	2000
278	untuniutntrng55886	0.0011737781231141164	34744	2000
279	untuniutntrng55886	0.0011737781231141164	34122	2000
280	untuniutntrng55886	0.0011737781231141164	36722	2000
281	untuniutntrng55886	0.0011737781231141164	34447	2000
282	untuniutntrng55886	0.0011737781231141164	35431	2000
283	untuniutntrng55886	0.0011737781231141164	36676	2000
284	untuniutntrng55886	0.0011737781231141164	34496	2000
285	untuniutntrng55886	0.0011737781231141164	33919	2000
286	untuniutntrng55886	0.0011737781231141164	35273	2000
287	untuniutntrng55886	0.0011737781231141164	33831	2000
288	untuniutntrng55886	0.0011737781231141164	34995	2000
289	untuniutntrng55886	0.0011737781231141164	34648	2000
290	untuniutntrng55886	0.0011737781231141164	34214	2000
291	untuniutntrng55886	0.0011737781231141164	34628	2000
292	untuniutntrng55886	0.0011737781231141164	35789	2000
293	untuniutntrng55886	0.0011737781231141164	34928	2000
294	untuniutntrng55886	0.0011737781231141164	35837	2000
295	untuniutntrng55886	0.0011737781231141164	36249	2000
296	untuniutntrng55886	0.0011737781231141164	35603	2000
297	untuniutntrng55886	0.0011737781231141164	35796	2000
298	untuniutntrng55886	0.0011737781231141164	34287	2000
299	untuniutntrng55886	0.0011737781231141164	33741	2000
300	untuniutntrng55886	0.0011737781231141164	34984	200
301	untuniutntrng55886	0.0011737781231141164	35264	200
302	untuniutntrng55886	0.0011737781231141164	36362	200
303	untuniutntrng55886	0.0011737781231141164	34016	200
304	untuniutntrng55886	0.0011737781231141164	36327	200
305	untuniutntrng55886	0.0011737781231141164	34064	200
306	untuniutntrng55886	0.0011737781231141164	34340	200
307	untuniutntrng55886	0.0011737781231141164	35774	200
308	untuniutntrng55886	0.0011737781231141164	36241	200
309	untuniutntrng55886	0.0011737781231141164	35053	200
310	untuniutntrng55886	0.0011737781231141164	35558	200
311	untuniutntrng55886	0.0011737781231141164	35333	200
312	untuniutntrng55886	0.0011737781231141164	35414	200
313	untuniutntrng55886	0.0011737781231141164	36363	200
314	untuniutntrng55886	0.0011737781231141164	35040	200
315	untuniutntrng55886	0.0011737781231141164	36197	200
316	untuniutntrng55886	0.0011737781231141164	35606	200
317	untuniutntrng55886	0.0011737781231141164	34676	200
318	untuniutntrng55886	0.0011737781231141164	35669	200
319	untuniutntrng55886	0.0011737781231141164	35322	200
320	untuniutntrng55886	0.0011737781231141164	34556	200
321	untuniutntrng55886	0.0011737781231141164	35433	200
322	untuniutntrng55886	0.0011737781231141164	34228	200
323	untuniutntrng55886	0.0011737781231141164	36527	200
324	untuniutntrng55886	0.0011737781231141164	35499	200
325	untuniutntrng55886	0.0011737781231141164	35552	200
326	untuniutntrng55886	0.0011737781231141164	35775	200
327	untuniutntrng55886	0.0011737781231141164	34107	200
328	untuniutntrng55886	0.0011737781231141164	34216	200
329	untuniutntrng55886	0.0011737781231141164	34119	200
330	untuniutntrng55886	0.0011737781231141164	33876	200
331	untuniutntrng55886	0.0011737781231141164	34232	200
332	untuniutntrng55886	0.0011737781231141164	35682	200
333	untuniutntrng55886	0.0011737781231141164	36463	200
334	untuniutntrng55886	0.0011737781231141164	35090	200
335	untuniutntrng55886	0.0011737781231141164	35315	200
336	untuniutntrng55886	0.0011737781231141164	36075	200
337	untuniutntrng55886	0.0011737781231141164	35713	200
338	untuniutntrng55886	0.0011737781231141164	34129	200
339	untuniutntrng55886	0.0011737781231141164	36261	200
340	untuniutntrng55886	0.0011737781231141164	35444	200
341	untuniutntrng55886	0.0011737781231141164	35394	200
342	untuniutntrng55886	0.0011737781231141164	36491	200
343	untuniutntrng55886	0.0011737781231141164	35481	200
344	untuniutntrng55886	0.0011737781231141164	35842	200
345	untuniutntrng55886	0.0011737781231141164	35040	200
346	untuniutntrng55886	0.0011737781231141164	36335	200
347	untuniutntrng55886	0.0011737781231141164	35611	200
348	untuniutntrng55886	0.0011737781231141164	35648	200
349	untuniutntrng55886	0.0011737781231141164	35720	200
350	untuniutntrng55886	0.0011737781231141164	35470	200
351	untuniutntrng55886	0.0011737781231141164	35413	200
352	untuniutntrng55886	0.0011737781231141164	35283	200
353	untuniutntrng55886	0.0011737781231141164	33778	200
354	untuniutntrng55886	0.0011737781231141164	35418	200
355	untuniutntrng55886	0.0011737781231141164	35053	200
356	untuniutntrng55886	0.0011737781231141164	35178	200
357	untuniutntrng55886	0.0011737781231141164	35878	200
358	untuniutntrng55886	0.0011737781231141164	34897	200
359	untuniutntrng55886	0.0011737781231141164	35047	200
360	untuniutntrng55886	0.0011737781231141164	36143	200
361	untuniutntrng55886	0.0011737781231141164	35538	200
362	untuniutntrng55886	0.0011737781231141164	35882	200
363	untuniutntrng55886	0.0011737781231141164	35417	200
364	untuniutntrng55886	0.0011737781231141164	34505	200
365	untuniutntrng55886	0.0011737781231141164	36429	200
366	untuniutntrng55886	0.0011737781231141164	35823	200
367	untuniutntrng55886	0.0011737781231141164	35336	200
368	untuniutntrng55886	0.0011737781231141164	33949	200
369	untuniutntrng55886	0.0011737781231141164	35612	200
370	untuniutntrng55886	0.0011737781231141164	36464	200
371	untuniutntrng55886	0.0011737781231141164	35410	200
372	untuniutntrng55886	0.0011737781231141164	34149	200
373	untuniutntrng55886	0.0011737781231141164	35988	200
374	untuniutntrng55886	0.0011737781231141164	34402	200
375	untuniutntrng55886	0.0011737781231141164	33939	200
376	untuniutntrng55886	0.0011737781231141164	36062	200
377	untuniutntrng55886	0.0011737781231141164	36392	200
378	untuniutntrng55886	0.0011737781231141164	34266	200
379	untuniutntrng55886	0.0011737781231141164	34961	200
380	untuniutntrng55886	0.0011737781231141164	34821	200
381	untuniutntrng55886	0.0011737781231141164	34032	200
382	untuniutntrng55886	0.0011737781231141164	33810	200
383	untuniutntrng55886	0.0011737781231141164	33858	200
384	untuniutntrng55886	0.0011737781231141164	35263	200
385	untuniutntrng55886	0.0011737781231141164	34003	200
386	untuniutntrng55886	0.0011737781231141164	34694	200
387	untuniutntrng55886	0.0011737781231141164	34930	200
388	untuniutntrng55886	0.0011737781231141164	35824	200
389	untuniutntrng55886	0.0011737781231141164	34791	200
390	untuniutntrng55886	0.0011737781231141164	34526	200
391	untuniutntrng55886	0.0011737781231141164	35243	200
392	untuniutntrng55886	0.0011737781231141164	35169	200
393	untuniutntrng55886	0.0011737781231141164	34815	200
394	untuniutntrng55886	0.0011737781231141164	35877	200
395	untuniutntrng55886	0.0011737781231141164	35632	200
396	untuniutntrng55886	0.0011737781231141164	35939	200
397	untuniutntrng55886	0.0011737781231141164	34552	200
398	untuniutntrng55886	0.0011737781231141164	34242	200
399	untuniutntrng55886	0.0011737781231141164	36213	200
400	untuniutntrng55886	0.0011737781231141164	36372	20
401	untuniutntrng55886	0.0011737781231141164	35939	20
402	untuniutntrng55886	0.0011737781231141164	35287	20
403	untuniutntrng55886	0.0011737781231141164	33643	20
404	untuniutntrng55886	0.0011737781231141164	35686	20
405	untuniutntrng55886	0.0011737781231141164	34016	20
406	untuniutntrng55886	0.0011737781231141164	36089	20
407	untuniutntrng55886	0.0011737781231141164	36186	20
408	untuniutntrng55886	0.0011737781231141164	34752	20
409	untuniutntrng55886	0.0011737781231141164	36158	20
410	untuniutntrng55886	0.0011737781231141164	36558	20
411	untuniutntrng55886	0.0011737781231141164	34893	20
412	untuniutntrng55886	0.0011737781231141164	35456	20
413	untuniutntrng55886	0.0011737781231141164	34709	20
414	untuniutntrng55886	0.0011737781231141164	34239	20
415	untuniutntrng55886	0.0011737781231141164	35206	20
416	untuniutntrng55886	0.0011737781231141164	34156	20
417	untuniutntrng55886	0.0011737781231141164	35730	20
418	untuniutntrng55886	0.0011737781231141164	35851	20
419	untuniutntrng55886	0.0011737781231141164	35368	20
420	untuniutntrng55886	0.0011737781231141164	34157	20
421	untuniutntrng55886	0.0011737781231141164	35629	20
422	untuniutntrng55886	0.0011737781231141164	35014	20
423	untuniutntrng55886	0.0011737781231141164	34742	20
424	untuniutntrng55886	0.0011737781231141164	35303	20
425	untuniutntrng55886	0.0011737781231141164	34344	20
426	untuniutntrng55886	0.0011737781231141164	35700	20
427	untuniutntrng55886	0.0011737781231141164	36377	20
428	untuniutntrng55886	0.0011737781231141164	34241	20
429	untuniutntrng55886	0.0011737781231141164	36311	20
430	untuniutntrng55886	0.0011737781231141164	35936	20
431	untuniutntrng55886	0.0011737781231141164	36143	20
432	untuniutntrng55886	0.0011737781231141164	36538	20
433	untuniutntrng55886	0.0011737781231141164	34922	20
434	untuniutntrng55886	0.0011737781231141164	36049	20
435	untuniutntrng55886	0.0011737781231141164	36485	20
436	untuniutntrng55886	0.0011737781231141164	35275	20
437	untuniutntrng55886	0.0011737781231141164	34940	20
438	untuniutntrng55886	0.0011737781231141164	34757	20
439	untuniutntrng55886	0.0011737781231141164	36382	20
440	untuniutntrng55886	0.0011737781231141164	35649	20
441	untuniutntrng55886	0.0011737781231141164	35849	20
442	untuniutntrng55886	0.0011737781231141164	36028	20
443	untuniutntrng55886	0.0011737781231141164	35452	20
444	untuniutntrng55886	0.0011737781231141164	36338	20
445	untuniutntrng55886	0.0011737781231141164	36374	20
446	untuniutntrng55886	0.0011737781231141164	34672	20
447	untuniutntrng55886	0.0011737781231141164	36335	20
448	untuniutntrng55886	0.0011737781231141164	35766	20
449	untuniutntrng55886	0.0011737781231141164	34131	20
450	untuniutntrng55886	0.0011737781231141164	34092	20
451	untuniutntrng55886	0.0011737781231141164	35001	20
452	untuniutntrng55886	0.0011737781231141164	35661	20
453	untuniutntrng55886	0.0011737781231141164	34486	20
454	untuniutntrng55886	0.0011737781231141164	36106	20
455	untuniutntrng55886	0.0011737781231141164	35044	20
456	untuniutntrng55886	0.0011737781231141164	33755	20
457	untuniutntrng55886	0.0011737781231141164	34329	20
458	untuniutntrng55886	0.0011737781231141164	36479	20
459	untuniutntrng55886	0.0011737781231141164	35957	20
460	untuniutntrng55886	0.0011737781231141164	35474	20
461	untuniutntrng55886	0.0011737781231141164	35161	20
462	untuniutntrng55886	0.0011737781231141164	35444	20
463	untuniutntrng55886	0.0011737781231141164	35413	20
464	untuniutntrng55886	0.0011737781231141164	35532	20
465	untuniutntrng55886	0.0011737781231141164	36264	20
466	untuniutntrng55886	0.0011737781231141164	33802	20
467	untuniutntrng55886	0.0011737781231141164	34794	20
468	untuniutntrng55886	0.0011737781231141164	35130	20
469	untuniutntrng55886	0.0011737781231141164	34594	20
470	untuniutntrng55886	0.0011737781231141164	35964	20
471	untuniutntrng55886	0.0011737781231141164	34504	20
472	untuniutntrng55886	0.0011737781231141164	36034	20
473	untuniutntrng55886	0.0011737781231141164	33701	20
474	untuniutntrng55886	0.0011737781231141164	35547	20
475	untuniutntrng55886	0.0011737781231141164	34704	20
476	untuniutntrng55886	0.0011737781231141164	35738	20
477	untuniutntrng55886	0.0011737781231141164	34547	20
478	untuniutntrng55886	0.0011737781231141164	36177	20
479	untuniutntrng55886	0.0011737781231141164	34030	20
480	untuniutntrng55886	0.0011737781231141164	36386	20
481	untuniutntrng55886	0.0011737781231141164	36473	20
482	untuniutntrng55886	0.0011737781231141164	35339	20
483	untuniutntrng55886	0.0011737781231141164	35477	20
484	untuniutntrng55886	0.0011737781231141164	35961	20
485	untuniutntrng55886	0.0011737781231141164	35666	20
486	untuniutntrng55886	0.0011737781231141164	34402	20
487	untuniutntrng55886	0.0011737781231141164	35214	20
488	untuniutntrng55886	0.0011737781231141164	35906	20
489	untuniutntrng55886	0.0011737781231141164	35531	20
490	untuniutntrng55886	0.0011737781231141164	35829	20
491	untuniutntrng55886	0.0011737781231141164	35732	20
492	untuniutntrng55886	0.0011737781231141164	36835	20
493	untuniutntrng55886	0.0011737781231141164	35981	20
494	untuniutntrng55886	0.0011737781231141164	35873	20
495	untuniutntrng55886	0.0011737781231141164	34930	20
496	untuniutntrng55886	0.0011737781231141164	35314	20
497	untuniutntrng55886	0.0011737781231141164	34678	20
498	untuniutntrng55886	0.0011737781231141164	34775	20
499	untuniutntrng55886	0.0011737781231141164	34461	20
500	untuniutntrng55886	0.0011737781231141164	34753	300
501	untuniutntrng55886	0.0011737781231141164	36494	300
502	untuniutntrng55886	0.0011737781231141164	35371	300
503	untuniutntrng55886	0.0011737781231141164	35697	300
504	untuniutntrng55886	0.0011737781231141164	36396	300
505	untuniutntrng55886	0.0011737781231141164	36269	300
506	untuniutntrng55886	0.0011737781231141164	35818	300
507	untuniutntrng55886	0.0011737781231141164	35301	300
