	tf_idf_words	tf_idf	tf_idf_rang	dispersion	dispersion_numeric
129	untuniutntrng55886	-0.6748437357035656	40000	100/10	10.0
130	untuniutntrng55886	-0.6734061606664761	40000	100/10	10.0
131	untuniutntrng55886	-0.6742101953665993	40000	100/10	10.0
132	untuniutntrng55886	-0.6743941503223649	40000	100/10	10.0
133	untuniutntrng55886	-0.6749899638837001	40000	100/10	10.0
134	untuniutntrng55886	-0.6738913847683179	40000	100/10	10.0
135	untuniutntrng55886	-0.6738727546912988	40000	100/10	10.0
136	untuniutntrng55886	-0.6744547492973754	40000	100/10	10.0
137	untuniutntrng55886	-0.6756956200597668	40000	100/10	10.0
138	untuniutntrng55886	-0.6733762442817569	40000	100/10	10.0
139	untuniutntrng55886	-0.6741436391260789	40000	100/10	10.0
140	untuniutntrng55886	-0.6742437130216822	40000	100/10	10.0
141	untuniutntrng55886	-0.6747304905178613	40000	100/10	10.0
142	untuniutntrng55886	-0.6751209885133433	40000	100/10	10.0
143	untuniutntrng55886	-0.6751149939779523	40000	100/10	10.0
144	untuniutntrng55886	-0.6743823292533735	40000	100/10	10.0
145	untuniutntrng55886	-0.6747896427330766	40000	100/10	10.0
146	untuniutntrng55886	-0.6750711212106103	40000	100/10	10.0
147	untuniutntrng55886	-0.6760078218360153	40000	100/10	10.0
148	untuniutntrng55886	-0.6738639570730091	40000	100/10	10.0
149	untuniutntrng55886	-0.674245003177554	40000	100/10	10.0
150	untuniutntrng55886	-0.6754884327777719	40000	100/10	10.0
151	untuniutntrng55886	-0.6738573667473495	40000	100/10	10.0
152	untuniutntrng55886	-0.6745394376819887	40000	100/10	10.0
153	untuniutntrng55886	-0.6739732969155443	40000	100/10	10.0
154	untuniutntrng55886	-0.6739629301215893	40000	100/10	10.0
155	untuniutntrng55886	-0.6748630880678087	40000	100/10	10.0
156	untuniutntrng55886	-0.6742484774060666	40000	100/10	10.0
157	untuniutntrng55886	-0.6753298581954492	40000	100/10	10.0
158	untuniutntrng55886	-0.6744090262631413	40000	100/10	10.0
159	untuniutntrng55886	-0.6733993681005987	40000	100/10	10.0
160	untuniutntrng55886	-0.6742331889651194	40000	100/10	10.0
161	untuniutntrng55886	-0.6738316619213593	40000	100/10	10.0
162	untuniutntrng55886	-0.6736865658684584	40000	100/10	10.0
163	untuniutntrng55886	-0.6740850764387619	40000	100/10	10.0
164	untuniutntrng55886	-0.6736474772171711	40000	100/10	10.0
165	untuniutntrng55886	-0.6739380074280941	40000	100/10	10.0
166	untuniutntrng55886	-0.6747496815835018	40000	100/10	10.0
167	untuniutntrng55886	-0.6729517867420418	40000	100/10	10.0
168	untuniutntrng55886	-0.6760579089058131	40000	100/10	10.0
169	untuniutntrng55886	-0.6750221898591346	40000	100/10	10.0
170	untuniutntrng55886	-0.6742880441149603	40000	100/10	10.0
171	untuniutntrng55886	-0.6747854200833956	40000	100/10	10.0
172	untuniutntrng55886	-0.6739340327925631	40000	100/10	10.0
173	untuniutntrng55886	-0.6737865199748373	40000	100/10	10.0
174	untuniutntrng55886	-0.6736795825934522	40000	100/10	10.0
175	untuniutntrng55886	-0.6746969279235351	40000	100/10	10.0
176	untuniutntrng55886	-0.6745013354185779	40000	100/10	10.0
177	untuniutntrng55886	-0.6732179103327455	40000	100/10	10.0
178	untuniutntrng55886	-0.6749617226784288	40000	100/10	10.0
179	untuniutntrng55886	-0.6723137044126881	40000	100/10	10.0
180	untuniutntrng55886	-0.6742424918487532	40000	100/10	10.0
181	untuniutntrng55886	-0.6740228050199442	40000	100/10	10.0
182	untuniutntrng55886	-0.6744885277749183	40000	100/10	10.0
183	untuniutntrng55886	-0.6739322437874717	40000	100/10	10.0
184	untuniutntrng55886	-0.6741478854419405	40000	100/10	10.0
185	untuniutntrng55886	-0.6741506999122935	40000	100/10	10.0
186	untuniutntrng55886	-0.6740523702128123	40000	100/10	10.0
187	untuniutntrng55886	-0.6748689947781272	40000	100/10	10.0
188	untuniutntrng55886	-0.6746216884677219	40000	100/10	10.0
189	untuniutntrng55886	-0.6733747924318375	40000	100/10	10.0
190	untuniutntrng55886	-0.6744059748094521	40000	100/10	10.0
191	untuniutntrng55886	-0.6738129096002875	40000	100/10	10.0
192	untuniutntrng55886	-0.6762494580079524	40000	100/10	10.0
193	untuniutntrng55886	-0.6744657278377778	40000	100/10	10.0
194	untuniutntrng55886	-0.6741492964945707	40000	100/10	10.0
195	untuniutntrng55886	-0.6755008967843557	40000	100/10	10.0
196	untuniutntrng55886	-0.6743797451062765	40000	100/10	10.0
197	untuniutntrng55886	-0.6734366592430889	40000	100/10	10.0
198	untuniutntrng55886	-0.6748334144816956	40000	100/10	10.0
199	untuniutntrng55886	-0.6750154656475529	40000	100/10	10.0
200	untuniutntrng55886	-0.9940076514170936	40000	10/100	0.1
201	untuniutntrng55886	-0.9936326541510128	40000	10/100	0.1
202	untuniutntrng55886	-0.9939570830795128	40000	10/100	0.1
203	untuniutntrng55886	-0.9937645575031684	40000	10/100	0.1
204	untuniutntrng55886	-0.99369736569774	40000	10/100	0.1
205	untuniutntrng55886	-0.99477117105531	40000	10/100	0.1
206	untuniutntrng55886	-0.9944054273047428	40000	10/100	0.1
207	untuniutntrng55886	-0.9940811829691092	40000	10/100	0.1
208	untuniutntrng55886	-0.9939807312127238	40000	10/100	0.1
209	untuniutntrng55886	-0.9935951333893628	40000	10/100	0.1
210	untuniutntrng55886	-0.9931449456567608	40000	10/100	0.1
211	untuniutntrng55886	-0.99362675239529	40000	10/100	0.1
212	untuniutntrng55886	-0.9937777391582155	40000	10/100	0.1
213	untuniutntrng55886	-0.994352438337248	40000	10/100	0.1
214	untuniutntrng55886	-0.9938264486532886	40000	10/100	0.1
215	untuniutntrng55886	-0.9950069169781034	40000	10/100	0.1
216	untuniutntrng55886	-0.9943168002862304	40000	10/100	0.1
217	untuniutntrng55886	-0.9935452363607552	40000	10/100	0.1
218	untuniutntrng55886	-0.9954191937962772	40000	10/100	0.1
219	untuniutntrng55886	-0.9943463011304072	40000	10/100	0.1
220	untuniutntrng55886	-0.9935779608701942	40000	10/100	0.1
221	untuniutntrng55886	-0.9940770762022048	40000	10/100	0.1
222	untuniutntrng55886	-0.9935701780573076	40000	10/100	0.1
223	untuniutntrng55886	-0.9941338818203456	40000	10/100	0.1
224	untuniutntrng55886	-0.9938074695670324	40000	10/100	0.1
225	untuniutntrng55886	-0.9940830135998804	40000	10/100	0.1
226	untuniutntrng55886	-0.99299511430181	40000	10/100	0.1
227	untuniutntrng55886	-0.9943382099684698	40000	10/100	0.1
228	untuniutntrng55886	-0.9940635934271198	40000	10/100	0.1
229	untuniutntrng55886	-0.9941492246673352	40000	10/100	0.1
230	untuniutntrng55886	-0.9932684509604552	40000	10/100	0.1
231	untuniutntrng55886	-0.9931431061695848	40000	10/100	0.1
232	untuniutntrng55886	-0.994020334025526	40000	10/100	0.1
233	untuniutntrng55886	-0.9937693491703776	40000	10/100	0.1
234	untuniutntrng55886	-0.9933737795903128	40000	10/100	0.1
235	untuniutntrng55886	-0.9937559248774528	40000	10/100	0.1
236	untuniutntrng55886	-0.9940627596470848	40000	10/100	0.1
237	untuniutntrng55886	-0.9942539570627936	40000	10/100	0.1
238	untuniutntrng55886	-0.9939322347197914	40000	10/100	0.1
239	untuniutntrng55886	-0.9939453688554392	40000	10/100	0.1
240	untuniutntrng55886	-0.9938091157468408	40000	10/100	0.1
241	untuniutntrng55886	-0.9934021980560312	40000	10/100	0.1
242	untuniutntrng55886	-0.9935545170931136	40000	10/100	0.1
243	untuniutntrng55886	-0.9937984981149994	40000	10/100	0.1
244	untuniutntrng55886	-0.993274044044053	40000	10/100	0.1
245	untuniutntrng55886	-0.993644912767684	40000	10/100	0.1
246	untuniutntrng55886	-0.9943840401577578	40000	10/100	0.1
247	untuniutntrng55886	-0.9938914442596146	40000	10/100	0.1
248	untuniutntrng55886	-0.9943610483291092	40000	10/100	0.1
249	untuniutntrng55886	-0.9937728687302306	40000	10/100	0.1
250	untuniutntrng55886	-0.9937411651835014	40000	10/100	0.1
251	untuniutntrng55886	-0.9943646038944036	40000	10/100	0.1
252	untuniutntrng55886	-0.9937993172443174	40000	10/100	0.1
253	untuniutntrng55886	-0.993852188414659	40000	10/100	0.1
254	untuniutntrng55886	-0.9932778251263744	40000	10/100	0.1
255	untuniutntrng55886	-0.9931278995608774	40000	10/100	0.1
256	untuniutntrng55886	-0.9942933963152512	40000	10/100	0.1
257	untuniutntrng55886	-0.9941581744599788	40000	10/100	0.1
258	untuniutntrng55886	-0.9940858228966868	40000	10/100	0.1
259	untuniutntrng55886	-0.9946101496163706	40000	10/100	0.1
260	untuniutntrng55886	-0.9940584873917488	40000	10/100	0.1
261	untuniutntrng55886	-0.9938213401579484	40000	10/100	0.1
262	untuniutntrng55886	-0.9938416855390092	40000	10/100	0.1
263	untuniutntrng55886	-0.9938333588415637	40000	10/100	0.1
264	untuniutntrng55886	-0.9943103434433856	40000	10/100	0.1
265	untuniutntrng55886	-0.9939601718585837	40000	10/100	0.1
266	untuniutntrng55886	-0.9944760033571508	40000	10/100	0.1
267	untuniutntrng55886	-0.9940183206125972	40000	10/100	0.1
268	untuniutntrng55886	-0.993631066749038	40000	10/100	0.1
269	untuniutntrng55886	-0.9934511063202646	40000	10/100	0.1
270	untuniutntrng55886	-0.9928618223662692	40000	10/100	0.1
271	untuniutntrng55886	-0.9946442601257526	40000	10/100	0.1
272	untuniutntrng55886	-0.994090891828322	40000	10/100	0.1
273	untuniutntrng55886	-0.9939782510212948	40000	10/100	0.1
274	untuniutntrng55886	-0.9938429969312031	40000	10/100	0.1
275	untuniutntrng55886	-0.9934811512237092	40000	10/100	0.1
276	untuniutntrng55886	-0.99425619696518	40000	10/100	0.1
277	untuniutntrng55886	-0.9939171034764216	40000	10/100	0.1
278	untuniutntrng55886	-0.9936703574514618	40000	10/100	0.1
279	untuniutntrng55886	-0.9941439609003174	40000	10/100	0.1
280	untuniutntrng55886	-0.9945946645602596	40000	10/100	0.1
281	untuniutntrng55886	-0.99428087265218	40000	10/100	0.1
282	untuniutntrng55886	-0.9924021324217304	40000	10/100	0.1
283	untuniutntrng55886	-0.9935752775321	40000	10/100	0.1
284	untuniutntrng55886	-0.9939610360473172	40000	10/100	0.1
285	untuniutntrng55886	-0.9938833788210394	40000	10/100	0.1
286	untuniutntrng55886	-0.9942813032518836	40000	10/100	0.1
287	untuniutntrng55886	-0.9937391717620204	40000	10/100	0.1
288	untuniutntrng55886	-0.9932357957971428	40000	10/100	0.1
289	untuniutntrng55886	-0.993838767927146	40000	10/100	0.1
290	untuniutntrng55886	-0.9935255654088012	40000	10/100	0.1
291	untuniutntrng55886	-0.9934475742936356	40000	10/100	0.1
292	untuniutntrng55886	-0.9945789617310614	40000	10/100	0.1
293	untuniutntrng55886	-0.9947223647201472	40000	10/100	0.1
294	untuniutntrng55886	-0.9934499484813736	40000	10/100	0.1
295	untuniutntrng55886	-0.9931702200254738	40000	10/100	0.1
296	untuniutntrng55886	-0.9938938762161516	40000	10/100	0.1
297	untuniutntrng55886	-0.9943578262114152	40000	10/100	0.1
298	untuniutntrng55886	-0.994152266012232	40000	10/100	0.1
299	untuniutntrng55886	-0.9933436204092252	40000	10/100	0.1
300	untuniutntrng55886	-1.0489276946179458	40000	1/1000	0.001
301	untuniutntrng55886	-1.0487344455279497	40000	1/1000	0.001
302	untuniutntrng55886	-1.0490993994202402	40000	1/1000	0.001
303	untuniutntrng55886	-1.0484416838307329	40000	1/1000	0.001
304	untuniutntrng55886	-1.0491638244554669	40000	1/1000	0.001
305	untuniutntrng55886	-1.04886600286258	40000	1/1000	0.001
306	untuniutntrng55886	-1.0496607314938182	40000	1/1000	0.001
307	untuniutntrng55886	-1.0493103761016425	40000	1/1000	0.001
308	untuniutntrng55886	-1.0486838022429579	40000	1/1000	0.001
309	untuniutntrng55886	-1.048942928323292	40000	1/1000	0.001
310	untuniutntrng55886	-1.0485640801813052	40000	1/1000	0.001
311	untuniutntrng55886	-1.0486308485065994	40000	1/1000	0.001
312	untuniutntrng55886	-1.0490661323813433	40000	1/1000	0.001
313	untuniutntrng55886	-1.0485141329391834	40000	1/1000	0.001
314	untuniutntrng55886	-1.0488021790727202	40000	1/1000	0.001
315	untuniutntrng55886	-1.0484054941782812	40000	1/1000	0.001
316	untuniutntrng55886	-1.0493495837538651	40000	1/1000	0.001
317	untuniutntrng55886	-1.0494451507842253	40000	1/1000	0.001
318	untuniutntrng55886	-1.0489002181633131	40000	1/1000	0.001
319	untuniutntrng55886	-1.0493183440454537	40000	1/1000	0.001
320	untuniutntrng55886	-1.0502009670558698	40000	1/1000	0.001
321	untuniutntrng55886	-1.049063348767338	40000	1/1000	0.001
322	untuniutntrng55886	-1.0487399111858546	40000	1/1000	0.001
323	untuniutntrng55886	-1.0493572796277906	40000	1/1000	0.001
324	untuniutntrng55886	-1.0491289612285	40000	1/1000	0.001
325	untuniutntrng55886	-1.0483690627009796	40000	1/1000	0.001
326	untuniutntrng55886	-1.0488766480680745	40000	1/1000	0.001
327	untuniutntrng55886	-1.0483070574904392	40000	1/1000	0.001
328	untuniutntrng55886	-1.048727010457083	40000	1/1000	0.001
329	untuniutntrng55886	-1.0488283076417806	40000	1/1000	0.001
330	untuniutntrng55886	-1.0486764383623133	40000	1/1000	0.001
331	untuniutntrng55886	-1.0489262438311031	40000	1/1000	0.001
332	untuniutntrng55886	-1.0494401915136826	40000	1/1000	0.001
333	untuniutntrng55886	-1.0491948751021622	40000	1/1000	0.001
334	untuniutntrng55886	-1.048362991900328	40000	1/1000	0.001
335	untuniutntrng55886	-1.0490784792407122	40000	1/1000	0.001
336	untuniutntrng55886	-1.0490911778489425	40000	1/1000	0.001
337	untuniutntrng55886	-1.0491746264914008	40000	1/1000	0.001
338	untuniutntrng55886	-1.0485988481796968	40000	1/1000	0.001
339	untuniutntrng55886	-1.04989979706566	40000	1/1000	0.001
340	untuniutntrng55886	-1.0487562231695218	40000	1/1000	0.001
341	untuniutntrng55886	-1.0489529794010999	40000	1/1000	0.001
342	untuniutntrng55886	-1.048500948771044	40000	1/1000	0.001
343	untuniutntrng55886	-1.0487239366484018	40000	1/1000	0.001
344	untuniutntrng55886	-1.0496367776317377	40000	1/1000	0.001
345	untuniutntrng55886	-1.0495702355538492	40000	1/1000	0.001
346	untuniutntrng55886	-1.0485788013004391	40000	1/1000	0.001
347	untuniutntrng55886	-1.0492619983686806	40000	1/1000	0.001
348	untuniutntrng55886	-1.0494352697319551	40000	1/1000	0.001
349	untuniutntrng55886	-1.0491087867456683	40000	1/1000	0.001
350	untuniutntrng55886	-1.04876516159407	40000	1/1000	0.001
351	untuniutntrng55886	-1.0490371603955329	40000	1/1000	0.001
352	untuniutntrng55886	-1.0488624810315432	40000	1/1000	0.001
353	untuniutntrng55886	-1.0486211467826083	40000	1/1000	0.001
354	untuniutntrng55886	-1.0493342811817403	40000	1/1000	0.001
355	untuniutntrng55886	-1.0486498016243564	40000	1/1000	0.001
356	untuniutntrng55886	-1.0489561607989937	40000	1/1000	0.001
357	untuniutntrng55886	-1.0488245560124594	40000	1/1000	0.001
358	untuniutntrng55886	-1.0487334033406517	40000	1/1000	0.001
359	untuniutntrng55886	-1.0486906488135557	40000	1/1000	0.001
360	untuniutntrng55886	-1.0487848707203942	40000	1/1000	0.001
361	untuniutntrng55886	-1.0488241169162826	40000	1/1000	0.001
362	untuniutntrng55886	-1.0495571927061982	40000	1/1000	0.001
363	untuniutntrng55886	-1.0493243984917082	40000	1/1000	0.001
364	untuniutntrng55886	-1.0493544005197666	40000	1/1000	0.001
365	untuniutntrng55886	-1.049141989370996	40000	1/1000	0.001
366	untuniutntrng55886	-1.0486707712316443	40000	1/1000	0.001
367	untuniutntrng55886	-1.0488742113391547	40000	1/1000	0.001
368	untuniutntrng55886	-1.049335394347258	40000	1/1000	0.001
369	untuniutntrng55886	-1.049235365061472	40000	1/1000	0.001
370	untuniutntrng55886	-1.0493518010363558	40000	1/1000	0.001
371	untuniutntrng55886	-1.0491109512381742	40000	1/1000	0.001
372	untuniutntrng55886	-1.0490705569483576	40000	1/1000	0.001
373	untuniutntrng55886	-1.049006180035879	40000	1/1000	0.001
374	untuniutntrng55886	-1.049255879593564	40000	1/1000	0.001
375	untuniutntrng55886	-1.0489167116292613	40000	1/1000	0.001
376	untuniutntrng55886	-1.0491863542441346	40000	1/1000	0.001
377	untuniutntrng55886	-1.0490354674758058	40000	1/1000	0.001
378	untuniutntrng55886	-1.0488963433638785	40000	1/1000	0.001
379	untuniutntrng55886	-1.0492029852451117	40000	1/1000	0.001
380	untuniutntrng55886	-1.048556392851773	40000	1/1000	0.001
381	untuniutntrng55886	-1.049093399385244	40000	1/1000	0.001
382	untuniutntrng55886	-1.0480366933994376	40000	1/1000	0.001
383	untuniutntrng55886	-1.0491117232906717	40000	1/1000	0.001
384	untuniutntrng55886	-1.0489151059495774	40000	1/1000	0.001
385	untuniutntrng55886	-1.0492527908340858	40000	1/1000	0.001
386	untuniutntrng55886	-1.0493894051177992	40000	1/1000	0.001
387	untuniutntrng55886	-1.0491455917200505	40000	1/1000	0.001
388	untuniutntrng55886	-1.049212862889815	40000	1/1000	0.001
389	untuniutntrng55886	-1.0495077233069088	40000	1/1000	0.001
390	untuniutntrng55886	-1.0487490841423628	40000	1/1000	0.001
391	untuniutntrng55886	-1.0489485338514974	40000	1/1000	0.001
392	untuniutntrng55886	-1.0495060873223456	40000	1/1000	0.001
393	untuniutntrng55886	-1.0487380682865055	40000	1/1000	0.001
394	untuniutntrng55886	-1.0488312186876874	40000	1/1000	0.001
395	untuniutntrng55886	-1.049534297905641	40000	1/1000	0.001
396	untuniutntrng55886	-1.0495468320243453	40000	1/1000	0.001
397	untuniutntrng55886	-1.0490776164293565	40000	1/1000	0.001
398	untuniutntrng55886	-1.0484430452004896	40000	1/1000	0.001
399	untuniutntrng55886	-1.0493872636742372	40000	1/1000	0.001
400	untuniutntrng55886	-0.4594561379334146	40000	200/5	40.0
401	untuniutntrng55886	-0.4587326801174973	40000	200/5	40.0
402	untuniutntrng55886	-0.4586495275370239	40000	200/5	40.0
403	untuniutntrng55886	-0.4585510141327839	40000	200/5	40.0
404	untuniutntrng55886	-0.4593245871786476	40000	200/5	40.0
405	untuniutntrng55886	-0.4579913632537751	40000	200/5	40.0
406	untuniutntrng55886	-0.4587296300279772	40000	200/5	40.0
407	untuniutntrng55886	-0.45750864450018897	40000	200/5	40.0
408	untuniutntrng55886	-0.4583612570087449	40000	200/5	40.0
409	untuniutntrng55886	-0.4579410154901414	40000	200/5	40.0
410	untuniutntrng55886	-0.4587200738921713	40000	200/5	40.0
411	untuniutntrng55886	-0.4587802505983584	40000	200/5	40.0
